,VALVE_TYPE,VALVE_TYPE2,FACILITYID,LEGACYID,NODE_NO,VALVE_SIZE,MATERIAL,INVERT,STATUS,PROJECT_NO,YR,OWNER,LOCATION,COMMENTS,GIS_ENTRY_STAGE,WARRANTYDATE,YTD_COST,LIFECYCLE_COST,CONDITION,CONDITIONDATE,FLOW_WEIR,LAST_INSP_DATE,INSTALL_DATE,MAKE,MODEL,MANUFACTURER,VENDOR,I_I_SOURCE,I_I_QUANTITY,CONDITION_NOTATION,CRE_DATE,MOD_DATE,ENABLED,Latitude,Longitude
0,3,Gate,1000141251,25922,1496107682,200,Ductile Iron,,In Service,7803-0178-00,2004,Surrey,,,Final AB,,,,,,,,,,,,,,,,20041102,,1,49.141966,-122.807500
1,3,Gate,1000141255,26176,1648409288,100,Clay Tile,18.28,In Service,7800-0161-00,2004,Surrey,,CHECK VALVE,Final AB,,,,,,,,,,,,,,,,20050222,,1,49.170957,-122.765358
2,3,Gate,1000141257,24880,1511806926,200,Ductile Iron,,In Service,7801-0235-00,2004,Surrey,,,Final AB,,,,,,,,,,,,,,,,20040415,,1,49.128275,-122.803241
3,3,Gate,1000141259,22624,1288611459,150,Ductile Iron,1.5,In Service,1794-308,2000,Surrey,,,Final AB,,,,,,,,,,,,,,,,20020201,,1,49.210397,-122.864542
4,3,Gate,1000141260,24564,1735005582,300,Ductile Iron,-1.25,In Service,4896-401,1998,Surrey,,,Final AB,,,,,,,,,,,,,,,,20040126,,1,49.103821,-122.741813
5,2,Expansion Joint,1001699747,,1213111375,75,,,In Service,4711-9020-00,2013,Surrey,,EBAA EX-TEND 200,Final AB,,,,,,,,,,,,,,,,20130827,20130827,1,49.208908,-122.885414
6,3,Gate,1000141264,25239,1295711310,150,Clay Tile,100,In Service,,,Surrey,,AS PER OPERATIONS,,,,,,,,,,,,,,,,,20040528,,1,49.207702,-122.862606
7,3,Gate,1000141265,23150,1718708698,150,PVC Plastic,,In Service,4701-501,2002,Surrey,,FLUSH POINT AND VALVE,Final AB,,,,,,,,,,,,,,,,20021007,,1,49.160236,-122.746009
8,3,Gate,1000141266,23151,1718708697,150,Ductile Iron,,In Service,4701-501,2002,Surrey,,FLOW METER AND VALVES,Final AB,,,,,,,,,,,,,,,,20021007,,1,49.160206,-122.746010
9,2,Expansion Joint,1001161120,,1838804499,500,,0.25,In Service,4707-2040-00,2009,Surrey,,,Final AB,,,,,,,,,,,,,,,,20100520,20101221,1,49.084165,-122.713323
10,2,Expansion Joint,1001699748,,1213311373,75,,,In Service,4711-9020-00,2013,Surrey,,EBAA EX-TEND 200,Final AB,,,,,,,,,,,,,,,,20130827,20130827,1,49.208871,-122.885353
11,3,Gate,1001185463,,1794705300,75,Ductile Iron,,In Service,4709-4010-00,2010,Surrey,,,Final AB,,,,,,,,,,,,,,,,20110105,20110105,1,49.098696,-122.725388
12,3,Gate,1001160925,,1901903972,500,Ductile Iron,31.1,In Service,4707-2040-00,2009,Surrey,,,Final AB,,,,,,,,,,,,,,,,20100519,20101220,1,49.074594,-122.695991
13,2,Expansion Joint,1001161121,,1838904499,600,,0.25,In Service,4707-2040-00,2009,Surrey,,,Final AB,,,,,,,,,,,,,,,,20100520,20101221,1,49.084165,-122.713304
14,3,Gate,1001185464,,1799505289,75,Ductile Iron,,In Service,4709-4010-00,2010,Surrey,,,Final AB,,,,,,,,,,,,,,,,20110105,20110105,1,49.098487,-122.724067
15,3,Gate,1001161245,,1840405200,600,Ductile Iron,4.52,In Service,4707-2040-00,2009,Surrey,,,Final AB,,,,,,,,,,,,,,,,20100520,20101221,1,49.096866,-122.712820
16,3,Gate,1001185488,,1800205343,75,Ductile Iron,2.04,In Service,4709-4010-00,2010,Surrey,,,Final AB,,,,,,,,,,,,,,,,20110105,20110105,1,49.099476,-122.723863
17,2,Expansion Joint,1001699744,,1224211385,100,,,In Service,4711-9020-00,2013,Surrey,,EEBAA EX-TEND 200,Final AB,,,,,,,,,,,,,,,,20130827,20130827,1,49.209085,-122.882353
18,2,Expansion Joint,1001699745,,1224111384,100,,,In Service,4711-9020-00,2013,Surrey,,EEBAA EX-TEND 200,Final AB,,,,,,,,,,,,,,,,20130827,20130827,1,49.209061,-122.882372
19,2,Expansion Joint,1001699746,,1226311426,100,,,In Service,4711-9020-00,2013,Surrey,,EEBAA EX-TEND 200,Final AB,,,,,,,,,,,,,,,,20130827,20130827,1,49.209822,-122.881777
20,3,Gate,1001793585,,1308211630,150,Cast Iron,,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141030,20160708,1,49.213485,-122.859139
21,3,Gate,1001793586,,1308311630,150,Cast Iron,,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141030,20160708,1,49.213485,-122.859112
22,3,Gate,1001793587,,1308411630,75,Cast Iron,,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141030,20160708,1,49.213491,-122.859068
23,3,Gate,1001793592,,1316211630,75,Cast Iron,0.95,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141030,20160708,1,49.213484,-122.856939
24,3,Gate,1001793593,,1316011630,75,Cast Iron,0.95,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141030,20160708,1,49.213484,-122.856969
25,3,Gate,1001793982,,1298311718,75,Cast Iron,1.12,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141031,20160708,1,49.215084,-122.861866
26,3,Gate,1001793986,,1298311631,75,Cast Iron,,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141031,20160708,1,49.213500,-122.861883
27,3,Gate,1001794906,,1277711268,150,Cast Iron,,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141103,20160708,1,49.206948,-122.867576
28,3,Gate,1001794936,,1272411268,150,Cast Iron,0.2,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141103,20160708,1,49.206944,-122.869054
29,3,Gate,1001794937,,1272211268,150,Cast Iron,0.2,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141103,20160708,1,49.206944,-122.869107
30,3,Gate,1001794944,,1272311269,100,Cast Iron,0.35,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141103,20160708,1,49.206960,-122.869078
31,3,Gate,1001795744,,1278811308,150,Cast Iron,,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141104,20160708,1,49.207673,-122.867270
32,3,Gate,1000141114,24677,1185510689,300,Ductile Iron,0.44,Abandoned,4798-503,1999,Surrey,,,Final AB,,,,,,,,,,,,,,,,20040213,20160708,0,49.196485,-122.893058
33,3,Gate,1000141115,24683,1184310665,300,Ductile Iron,0.71,Abandoned,4798-503,1999,Surrey,,,Final AB,,,,,,,,,,,,,,,,20040213,20160708,0,49.196058,-122.893399
34,3,Gate,1000141116,24704,1176910560,300,Ductile Iron,0.9,Abandoned,4798-503,1999,Surrey,,,Final AB,,,,,,,,,,,,,,,,20040213,20160708,0,49.194160,-122.895432
35,3,Gate,1000141117,24705,1177210562,300,Ductile Iron,0.88,Abandoned,4798-503,1999,Surrey,,,Final AB,,,,,,,,,,,,,,,,20040213,20160708,0,49.194186,-122.895366
36,3,Gate,1000141118,24706,1177910578,300,Ductile Iron,0.64,Abandoned,4798-503,1999,Surrey,,,Final AB,,,,,,,,,,,,,,,,20040213,20160708,0,49.194482,-122.895149
37,3,Gate,1000141122,21745,1194710417,150,Ductile Iron,,Abandoned,S-757,1989,Surrey,,,Final AB,,,,,,,,,,,,,,,,20011026,20160708,1,49.191564,-122.890521
38,3,Gate,1000141123,21746,1194410421,150,Ductile Iron,,Abandoned,S-757,1989,Surrey,,,Final AB,,,,,,,,,,,,,,,,20011026,20160708,0,49.191638,-122.890552
39,3,Gate,1000141126,24597,1117509704,300,Ductile Iron,3.94,Abandoned,SF-2207,2000,Metro Vancouver,,,Final AB,,,,,,,,,,,,,,,,20040210,20160708,0,49.178676,-122.911864
40,3,Gate,1000141127,24709,1176910562,300,Ductile Iron,0.9,Abandoned,4798-503,1999,Surrey,,,Final AB,,,,,,,,,,,,,,,,20040213,20160708,0,49.194201,-122.895439
41,3,Gate,1000141134,24730,1184010666,300,Ductile Iron,0.71,Abandoned,4798-503,1999,Surrey,,,Final AB,,,,,,,,,,,,,,,,20040213,20160708,0,49.196071,-122.893467
42,3,Gate,1000141135,24733,1182910673,150,Ductile Iron,0.63,Abandoned,4798-004-01,1999,Surrey,,,Final AB,,,,,,,,,,,,,,,,20040213,20160708,0,49.196201,-122.893785
43,3,Gate,1000141138,24739,1183210685,250,Ductile Iron,-0.41,Abandoned,4798-004-01,1999,Surrey,,,Final AB,,,,,,,,,,,,,,,,20040216,20160708,0,49.196418,-122.893687
44,3,Gate,1000141139,24743,1180310708,250,Ductile Iron,-0.3,Abandoned,4798-004-01,1999,Surrey,,,Final AB,,,,,,,,,,,,,,,,20040216,20160708,0,49.196844,-122.894490
45,3,Gate,1001971750,,1366010025,350,Ductile Iron,,In Service,FT02525,2017,Surrey,,,Final AB,,,,,,,,,,,,,,,,20171215,20171215,1,49.184418,-122.843251
46,3,Gate,1001972115,,1254911197,75,Ductile Iron,2.38,In Service,4716-5110-00,2017,Surrey,,,Initial AB,,,,,,,,,,,,,,,,20171219,20171219,1,49.205660,-122.873889
47,0,Ball,1001941233,,1671503104,50,,,In Service,7815-0005-00,2017,Surrey,,,Initial AB,,,,,,,,,,,,,,,,20170724,20180206,1,49.059041,-122.759532
48,0,Ball,1001941234,,1671503105,50,,,In Service,7815-0005-00,2017,Surrey,,,Initial AB,,,,,,,,,,,,,,,,20170724,20180206,1,49.059049,-122.759526
49,0,Ball,1001941236,,1672003132,50,,,In Service,7815-0005-00,2017,Surrey,,,Initial AB,,,,,,,,,,,,,,,,20170724,20180206,1,49.059532,-122.759400
50,0,Ball,1001941237,,1672003132,50,,,In Service,7815-0005-00,2017,Surrey,,,Initial AB,,,,,,,,,,,,,,,,20170724,20180206,1,49.059537,-122.759407
51,0,Ball,1001941238,,1668603131,50,,,In Service,7815-0005-00,2017,Surrey,,,Initial AB,,,,,,,,,,,,,,,,20170724,20180206,1,49.059525,-122.760329
52,0,Ball,1001941239,,1668603131,50,,,In Service,7815-0005-00,2017,Surrey,,,Initial AB,,,,,,,,,,,,,,,,20170724,20180206,1,49.059525,-122.760342
53,0,Ball,1001941240,,1665503130,50,,,In Service,7815-0005-00,2017,Surrey,,,Initial AB,,,,,,,,,,,,,,,,20170724,20180206,1,49.059516,-122.761195
54,0,Ball,1000141223,27604,1241111045,150,Ductile Iron,0.81,In Service,S-757,1995,Surrey,,LINE BSW-K,Final AB,,,,,,,,,,,,,,,,20051101,,1,49.202913,-122.877683
55,3,Gate,1000141153,21742,1215110892,100,Ductile Iron,,In Service,S-537,1989,Surrey,,,Final AB,,,,,,,,,,,,,,,,20011026,,1,49.200158,-122.884866
56,3,Gate,1000141151,21738,1203210538,200,Ductile Iron,,In Service,S-757,1989,Surrey,,CHECK VALVE,Final AB,,,,,,,,,,,,,,,,20011026,,1,49.193750,-122.888187
57,3,Gate,1001157905,,1728310429,200,Steel,,In Service,SF-1784,2010,Surrey,,,Final AB,,,,,,,,,,,,,,,,20100429,20100614,1,49.191551,-122.743216
58,2,Expansion Joint,1001793086,,1240411548,150,Polyethylene,,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141029,20141029,1,49.212018,-122.877873
59,3,Gate,1001150948,,1197310226,350,Ductile Iron,2.15,In Service,4707-6100-00,2010,Surrey,,,Final AB,,,,,,,,,,,,,,,,20100223,20110214,1,49.188111,-122.889837
60,0,Ball,1001184220,,1196810221,150,Ductile Iron,,In Service,4707-6100-00,2010,Surrey,,,Final AB,,,,,,,,,,,,,,,,20101208,20110214,1,49.188030,-122.889951
61,0,Ball,1000141295,27787,1293911580,100,Ductile Iron,0.84,In Service,4515,1978,Surrey,,LINE BE-G SEE ALSO S-001-070,Final AB,,,,,,,,,,,,,,,,20051108,,1,49.212583,-122.863097
62,0,Ball,1000141296,27788,1294311580,63,Ductile Iron,0.88,In Service,4515,1978,Surrey,,LINE BE-I,Final AB,,,,,,,,,,,,,,,,20051108,,1,49.212579,-122.862979
63,0,Ball,1000141297,27792,1289111580,75,Clay Tile,0.78,In Service,4515,1978,Surrey,,LINE BE-I,Final AB,,,,,,,,,,,,,,,,20051108,,1,49.212581,-122.864412
64,3,Gate,1000141299,22363,1372209833,150,Ductile Iron,,In Service,4793-327,1999,Surrey,,,Final AB,,,,,,,,,,,,,,,,20011220,,1,49.180940,-122.841552
65,3,Gate,1000141389,26896,1544306807,200,Polyethylene,,In Service,4700-5000-00,2005,Surrey,,CHECK VALVE,Final AB,,,,,,,,,,,,,,,,20050610,,1,49.126109,-122.794290
66,3,Gate,1000141390,26897,1544306808,200,Polyethylene,,In Service,4700-5000-00,2005,Surrey,,CHECK VALVE,Final AB,,,,,,,,,,,,,,,,20050610,,1,49.126104,-122.794290
67,3,Gate,1001810393,,1179610628,250,Cast Iron,-0.98,In Service,SFPR Seg. 6,2013,Surrey,,,Final AB,,,,,,,,,,,,,,,,20150302,20150302,1,49.195394,-122.894704
68,3,Gate,1001810394,,1182010609,250,Cast Iron,-0.86,In Service,SFPR Seg. 6,2013,Surrey,,,Final AB,,,,,,,,,,,,,,,,20150302,20150302,1,49.195044,-122.894039
69,0,Ball,1000141140,27295,1196411037,150,PVC Plastic,1.26,Abandoned,S-538,1986,Surrey,,LINE BSW-E,Final AB,,,,,,,,,,,,,,,,20051024,20160708,0,49.202790,-122.890032
70,0,Ball,1000141141,27296,1200211009,150,PVC Plastic,0.84,Abandoned,S-538,1986,Surrey,,LINE BSW-E  ALSO SEE S-009-010 & 52,Final AB,,,,,,,,,,,,,,,,20051024,20160708,0,49.202271,-122.888996
71,3,Gate,1000141161,24663,1191910786,250,Ductile Iron,1.06,Abandoned,4798-503,1999,Surrey,,,Final AB,,,,,,,,,,,,,,,,20040213,20160708,0,49.198237,-122.891290
72,3,Gate,1000141163,25235,1264711235,75,Clay Tile,99.99,Abandoned,,,Surrey,,AS PER OPERATIONS  -  LINE BW-G,,,,,,,,,,,,,,,,,20040528,20160708,0,49.206342,-122.871157
73,3,Gate,1001794106,,1258711206,75,Cast Iron,,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141031,20141031,1,49.205826,-122.872828
74,2,Expansion Joint,1001794107,,1260511210,75,Polyethylene,,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141031,20141031,1,49.205894,-122.872318
75,0,Ball,1000141173,27494,1203410553,150,Ductile Iron,0.94,Abandoned,C-4122,1989,Surrey,,LINE BSW-F,Final AB,,,,,,,,,,,,,,,,20051028,20160708,0,49.194019,-122.888128
76,0,Ball,1000141175,27499,1203410554,150,Ductile Iron,0.94,Abandoned,C-4122,1989,Surrey,,LINE BSW-H,Final AB,,,,,,,,,,,,,,,,20051029,20160708,1,49.194047,-122.888128
77,2,Expansion Joint,1001794140,,1266711217,75,Polyethylene,,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141031,20141031,1,49.206034,-122.870606
78,3,Gate,1001794146,,1268611218,75,Cast Iron,1.03,In Service,4709-5070-00,2014,,,,Final AB,,,,,,,,,,,,,,,,20141031,20141031,1,49.206034,-122.870084
