,AMENDMENT_DATE,AMENDMENT_DESCRIPTION,AMENDMENT_RESOLUTION,CRE_DATE,DENSITY_HIGH,DENSITY_LOW,DENSITY_UNITS,FOLDER,LAND_USE,MOD_DATE,PLAN_AREA,PLAN_STATUS,PLAN_TYPE,PLAN_YEAR
305,,, ,,,,,,Parks & Linear Corridors,,Fleetwood Town Centre,Approved,Town Centre Plan,2000
306,,, ,20160802,,,,,Single Family Urban,,Fleetwood Town Centre,Stage 1 Approval,Town Centre Plan,
307,,, ,20160802,,,,,Single Family Urban,,Fleetwood Town Centre,Stage 1 Approval,Town Centre Plan,
308,,, ,20160802,,,,,Single Family Urban,,Fleetwood Town Centre,Stage 1 Approval,Town Centre Plan,
309,,, ,,,,,,Single Family Urban,,Fleetwood Town Centre,Approved,Town Centre Plan,2000
310,,, ,,,,,,Single Family Urban,,Fleetwood Town Centre,Approved,Town Centre Plan,2000
311,,, ,,,,,,Single Family Urban,,Fleetwood Town Centre,Approved,Town Centre Plan,2000
312,,, ,,,,,,Low Density Townhouses,,Fleetwood Town Centre,Approved,Town Centre Plan,2000
313,,, ,,,,,,Single Family Urban,,Fleetwood Town Centre,Approved,Town Centre Plan,2000
314,,, ,,,,,,Single Family Urban,,Fleetwood Town Centre,Approved,Town Centre Plan,2000
315,20040726,,R04-2106,,,,,,Apartment and Medium Density Townhouses,,Fleetwood Town Centre,Approved,Town Centre Plan,2000
316,20040726,,R04-2106,20160802,,,,,Apartment and Medium Density Townhouses,,Fleetwood Town Centre,Stage 1 Approval,Town Centre Plan,
317,,, ,20160802,,,,,Institutional,,Fleetwood Town Centre,Stage 1 Approval,Town Centre Plan,
318,,, ,,,,,,Low Density Townhouses,,Fleetwood Town Centre,Approved,Town Centre Plan,2000
319,,, ,,,,,,Parks & Linear Corridors,,Fleetwood Town Centre,Approved,Town Centre Plan,2000
320,,, ,,,,,,Apartment and Medium Density Townhouses,,Fleetwood Town Centre,Approved,Town Centre Plan,2000
321,,, ,,,,,,Highway Commercial,,Fleetwood Town Centre,Approved,Town Centre Plan,2000
322,,, ,20160802,2.5,,FAR,,Mixed Use 2.5 FAR 6 Storey Maximum,,Fleetwood Town Centre,Stage 1 Approval,Town Centre Plan,
323,,, ,20160802,,,,,Commercial Frontage Required,,Fleetwood Town Centre,Stage 1 Approval,Town Centre Plan,
324,,, ,20160802,,,,,4 Storey Maximum,,Fleetwood Town Centre,Stage 1 Approval,Town Centre Plan,
325,,, ,20160802,2.5,,FAR,,Mixed Use 2.5 FAR 6 Storey Maximum,,Fleetwood Town Centre,Stage 1 Approval,Town Centre Plan,
326,,, ,20160802,2.5,,FAR,,Tree Cluster with preservation may permit up to 2.5 FAR 6 storey,,Fleetwood Town Centre,Stage 1 Approval,Town Centre Plan,
327,,, ,20160802,,,,,Commercial Frontage Required,,Fleetwood Town Centre,Stage 1 Approval,Town Centre Plan,
328,,, ,20160802,,,,,Commercial Frontage Required,,Fleetwood Town Centre,Stage 1 Approval,Town Centre Plan,
329,,, ,20160802,2.5,,FAR,,Mixed Use 2.5 FAR 6 Storey Maximum,,Fleetwood Town Centre,Stage 1 Approval,Town Centre Plan,
330,,, ,20160802,2.5,,FAR,,Mixed Use 2.5 FAR 6 Storey Maximum,,Fleetwood Town Centre,Stage 1 Approval,Town Centre Plan,
331,,, ,20160802,,,,,Institutional,,Fleetwood Town Centre,Stage 1 Approval,Town Centre Plan,
332,,, ,,,,,,Community Commercial,,Fleetwood Town Centre,Approved,Town Centre Plan,2000
333,20030414,,R03-2136,,,,,,Institutional,,Fleetwood Town Centre,Approved,Town Centre Plan,2000
334,,, ,20160802,2.5,,FAR,,Mixed Use 2.5 FAR 6 Storey Maximum,,Fleetwood Town Centre,Stage 1 Approval,Town Centre Plan,
335,,, ,20160802,,,,,4 Storey Maximum,,Fleetwood Town Centre,Stage 1 Approval,Town Centre Plan,
336,,, ,,,,,,Community Commercial,,Fleetwood Town Centre,Approved,Town Centre Plan,2000
337,,, ,20160802,2.5,,FAR,,Mixed Use 2.5 FAR 6 Storey Maximum,,Fleetwood Town Centre,Stage 1 Approval,Town Centre Plan,
338,,, ,20160802,1.5,,FAR,,Apartment 1.5 FAR 4 Storey Maximum,,Fleetwood Town Centre,Stage 1 Approval,Town Centre Plan,
339,,, ,20160802,,,,,4 Storey Maximum,,Fleetwood Town Centre,Stage 1 Approval,Town Centre Plan,
340,,, ,20111206,,,,,Highway Commercial,,Fleetwood Town Centre,Approved,Town Centre Plan,2000
341,,, ,20160802,1.5,,FAR,,Commercial 1.5 FAR,,Fleetwood Town Centre,Stage 1 Approval,Town Centre Plan,
342,,, ,,,,,,Institutional,,Fleetwood Town Centre,Approved,Town Centre Plan,2000
343,,, ,,,,,,Apartment and Medium Density Townhouses,,Fleetwood Town Centre,Approved,Town Centre Plan,2000
344,,, ,20160802,,,,,Single Family Urban,,Fleetwood Town Centre,Stage 1 Approval,Town Centre Plan,
345,,, ,,,,,,Buffer Within Private Land,,Fleetwood Town Centre,Approved,Town Centre Plan,2000
346,20150727,Amended See Corporate Report L004, ,20150805,,,,6520-20,Low Density Townhouses or Single Family,20150805,Fleetwood Town Centre,Approved,Town Centre Plan,2000
347,20150727,Amended See Corporate Report L004,,20160802,,,,6520-20,Medium Density Townhouses,,Fleetwood Town Centre,Stage 1 Approval,Town Centre Plan,
348,,, ,20160802,,,,,Buffer Within Private Land,,Fleetwood Town Centre,Stage 1 Approval,Town Centre Plan,
349,,, ,,,,,,Multiuse Corridor/Landscape Buffer,,Fleetwood Town Centre,Approved,Town Centre Plan,2000
350,,, ,20160802,,,,,Industrial,,Fleetwood Town Centre,Stage 1 Approval,Town Centre Plan,
351,,, ,,,,,,Parks & Linear Corridors,,Fleetwood Town Centre,Approved,Town Centre Plan,2000
352,,, ,20160802,,,,,Single Family Urban,,Fleetwood Town Centre,Stage 1 Approval,Town Centre Plan,
353,,, ,20160802,,,,,Parks & Linear Corridors,,Fleetwood Town Centre,Stage 1 Approval,Town Centre Plan,
354,,, ,,,,,,Single Family Urban,20160309,Fleetwood Town Centre,Approved,Town Centre Plan,2000
