,ANCILLARYROLE,ENABLED,VALVE_TYPE,VALVE_TYPE2,FACILITYID,LEGACYID,NODE_NO,VALVE_SIZE,MAKE,MODEL,CORROSION_PROTECTED,DISASTER_CONTROL,GEARED,PRESSURE_ZONE_VALVE,RESTRAINED,NO_TURNS,STATUS,OPERATING_STATUS,PROJECT_NO,YR,OWNER,LOCATION,COMMENTS,GIS_ENTRY_STAGE,WARRANTYDATE,CONDITION,CONDITIONDATE,YTD_COST,LIFECYCLE_COST,CRE_DATE,MOD_DATE,ROTATION,Latitude,Longitude
18368,,1,2,Gate,1000275886,24028,1800507007,300,,,,,,,,37,In Service,Open,7802-0358-00,2006,Surrey,,,Final AB,,,,,,20060404,20161018,,49.129584,-122.723620
18369,,1,2,Gate,1000832697,,1815507019,200,,,,,,,,,In Service,Open,7805-0178-00,2006,Surrey,,,Final AB,,,,,,20070918,20161018,,49.129791,-122.719485
18370,,1,2,Gate,1000832701,,1820607014,200,,,,,,,,,In Service,Open,7805-0178-00,2006,Surrey,,,Final AB,,,,,,20070918,20161018,,49.129704,-122.718073
18371,,1,2,Gate,1000832702,,1820507012,200,,,,,,,,,In Service,Open,7805-0178-00,2006,Surrey,,,Final AB,,,,,,20070918,20161018,,49.129657,-122.718101
18372,,1,2,Gate,1000832703,,1807307044,200,,,,,,,,,In Service,Open,7805-0178-00,2006,Surrey,,,Final AB,,,,,,20070918,20161018,,49.130257,-122.721753
18373,,1,2,Gate,1000832704,,1808307045,250,,,,,,,,,In Service,Open,7805-0178-00,2006,Surrey,,,Final AB,,,,,,20070918,20161018,,49.130261,-122.721473
18374,,1,2,Gate,1000839673,,1795407035,200,,,,,,,,25,In Service,Open,7805-0176-00,2007,Surrey,,,Final AB,,,,,,20071218,20161018,,49.130086,-122.725030
18375,,1,2,Gate,1000839725,,1795307033,200,,,,,,,,,In Service,Open,7805-0176-00,2007,Surrey,,,Final AB,,,,,,20071218,20161018,,49.130064,-122.725048
18376,,1,2,Gate,1000839726,,1791507030,200,,,,,,,,,In Service,Open,7805-0176-00,2007,Surrey,,,Final AB,,,,,,20071218,20161018,,49.130008,-122.726098
18377,,1,2,Gate,1000839728,,1791307031,100,,,,,,,,,In Service,Open,7805-0176-00,2007,Surrey,,,Final AB,,,,,,20071218,20161018,,49.130026,-122.726159
18378,,1,2,Gate,1000839729,,1791807097,100,,,,,,,,,In Service,Open,7805-0176-00,2007,Surrey,,,Final AB,,,,,,20071218,20161018,,49.131221,-122.726023
18379,,1,2,Gate,1000832828,,1808107013,250,,,,,,,,37,In Service,Open,7805-0178-00,2006,Surrey,,,Final AB,,,,,,20070919,20161018,,49.129685,-122.721511
18380,,1,2,Gate,1000832829,,1816207015,350,,,,,,,,,In Service,Open,7805-0178-00,2006,Surrey,,,Final AB,,,,,,20070919,20161018,,49.129712,-122.719283
18381,,1,2,Gate,1000262994,1695,1378610752,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020424,20161018,,49.186089,-122.837107
18382,,1,1,Check,1001942590,,1708200236,150,,,No,,,,No,,In Service,Open,7813-0286-00,2016,Surrey,,,Final AB,,,,,,20170803,20170803,,49.007109,-122.749675
18383,,1,2,Gate,1001866057,,1672402514,200,,,No,,,,No,,In Service,Open,7813-0241-00,2017,Surrey,,,Final AB,,,,,,20170615,20170615,,49.048358,-122.759325
18384,,1,2,Gate,1000262997,1703,1370110417,50,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020424,20161018,,49.184173,-122.839437
18385,,1,2,Gate,1000262998,1704,1368410424,200,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020424,20161018,,49.183402,-122.839671
18386,,1,2,Gate,1001866047,,1661102512,200,,,No,,,,No,,In Service,Open,7813-0241-00,2017,Surrey,,,Final AB,,,,,,20170615,20170615,,49.048336,-122.762453
18387,,1,2,Gate,1000262999,1705,1360810419,200,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020424,20161018,,49.181751,-122.841741
18388,,1,2,Gate,1000263001,1710,1407610422,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020424,20161018,,49.181020,-122.839992
18389,,1,2,Gate,1000263009,1720,1435310418,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020424,20161018,,49.178318,-122.837225
18390,,1,2,Gate,1000263010,1725,1409110413,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020424,20161018,,49.181071,-122.839917
18391,,1,2,Gate,1000263012,1730,1409210723,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020424,20161018,,49.184170,-122.845104
18392,,1,2,Gate,1000263019,1742,1396809647,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020424,20161018,,49.177561,-122.834769
18393,,1,2,Gate,1000280654,433,1298611289,150,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020423,20170629,,49.207323,-122.861800
18394,,1,2,Gate,1000263026,1751,1409210625,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020424,20161018,,49.181449,-122.841514
18395,,1,2,Gate,1000263027,1752,1412010623,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020424,20161018,,49.181915,-122.842673
18396,,1,2,Gate,1000263028,1753,1417010620,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020424,20161018,,49.187735,-122.841163
18397,,1,2,Gate,1000263032,1759,1399510819,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020424,20161018,,49.186116,-122.837023
18398,,1,2,Gate,1000280905,648,1393211420,200,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020423,20161018,,49.209642,-122.835669
18399,,1,2,Gate,1000280948,691,1432011438,150,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020423,20161018,,49.209959,-122.824959
18400,,1,2,Gate,1000280906,649,1398411524,200,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020423,20161018,,49.211535,-122.834234
18401,,1,2,Gate,1000280909,652,1378711420,150,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020423,20161018,,49.209661,-122.839661
18402,,1,2,Gate,1000280910,653,1378111472,200,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020423,20161018,,49.210589,-122.839841
18403,,1,2,Gate,1000280951,694,1433611451,150,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020423,20161018,,49.210197,-122.824513
18404,,1,1,Check,1001942589,,1708200236,200,,,No,,,,No,,In Service,Open,7813-0286-00,2016,Surrey,,,Final AB,,,,,,20170803,20170803,,49.007118,-122.749675
18405,,1,2,Gate,1000264898,17770,1799002376,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020503,,,49.045779,-122.724505
18406,,1,2,Gate,1000264901,17773,1798702375,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020503,,,49.045762,-122.724593
18407,,1,2,Gate,1000267850,4395,1322209897,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020425,20161018,,49.182126,-122.855350
18408,,1,2,Gate,1000267851,4396,1322409964,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020425,20161018,,49.183327,-122.855299
18409,,1,2,Gate,1000267852,4399,1332609908,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020425,20161018,,49.182316,-122.852491
18410,,1,2,Gate,1000267853,4401,1297409711,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020425,20161018,,49.178764,-122.862221
18411,,1,2,Gate,1000267855,4404,1296309670,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020425,20161018,,49.178015,-122.862508
18412,,1,2,Gate,1000267858,4409,1282709818,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020425,20161018,,49.180710,-122.866263
18413,,1,2,Gate,1000267860,4412,1311809714,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020425,20161018,,49.178979,-122.858243
18414,,1,2,Gate,1000267862,4414,1312009817,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020425,20161018,90,49.180679,-122.858171
18415,,1,2,Gate,1000267863,4419,1298009928,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020425,20161018,,49.182678,-122.862030
18416,,1,2,Gate,1000267865,4422,1281409874,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020425,20161018,,49.181707,-122.866614
18417,,1,2,Gate,1000267325,839,1486311393,150,,,,,,,,21,In Service,Open,,,Surrey,"11364 Glen Avon Dr., on 150 DI main on Perth Dr.",,,,,,,,20020423,20161018,,49.209127,-122.809957
18418,,1,2,Gate,1000267869,4427,1296709820,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020425,20161018,,49.180729,-122.862404
18419,,1,2,Gate,1000267870,4430,1297209955,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020425,20161018,,49.183170,-122.862255
18420,,1,2,Gate,1000267871,4431,1297410019,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020425,20161018,,49.184334,-122.862200
18421,,1,2,Gate,1000267873,4434,1292709955,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020425,20161018,,49.183177,-122.863499
18422,,1,2,Gate,1001559075,,1409109772,300,,,No,,,,Yes,,In Service,Open,7804-0437-00,2013,Surrey,,Input Via CAD File,Final AB,,,,,,20121108,20161018,,49.179818,-122.831391
18423,,1,2,Gate,1000271073,3935,1273210030,150,,,,,,,,,In Service,Open,3921,1976,Surrey,,,Final AB,,,,,,20020425,20170705,,49.184537,-122.868884
18424,,1,2,Gate,1000268030,20235,1359010229,300,,,,,,,,,In Service,Open,1299-620,2000,Surrey,,,Final AB,,,,,,20020703,20161018,,49.188111,-122.845193
18425,,1,2,Gate,1000267323,837,1470011179,200,,,,,,,,26,In Service,Open,,,Surrey,,,,,,,,,20020423,20081029,,49.205251,-122.814472
18426,,1,2,Gate,1001559089,,1418409719,300,,,No,,,,Yes,,In Service,Open,7804-0437-00,2013,Surrey,,Input Via CAD File,Final AB,,,,,,20121108,20161018,,49.178855,-122.828812
18427,,1,2,Gate,1001559092,,1422509692,300,,,No,,,,Yes,,In Service,Open,7804-0437-00,2013,Surrey,,Input Via CAD File,Final AB,,,,,,20121108,20161018,,49.178377,-122.827695
18428,,1,2,Gate,1001559097,,1425109675,300,,,No,,,,Yes,,In Service,Open,7804-0437-00,2013,Surrey,,Input Via CAD File,Final AB,,,,,,20121108,20161018,,49.178070,-122.826958
18429,,1,2,Gate,1000268032,20241,1359310416,300,,,,,,,,,In Service,Open,1299-620,2000,Surrey,,,Final AB,,,,,,20020704,20161018,,49.191495,-122.845091
18430,,1,2,Gate,1000267329,846,1475311182,200,,,,,,,,26,In Service,Open,,,Surrey,,,,,,,,,20020423,20081030,,49.205301,-122.813009
18431,,1,2,Gate,1000267326,840,1489011372,150,,,,,,,,22,In Service,Open,,,Surrey,11359 Loughren Dr. on Perth Dr.,,,,,,,,20020423,20161018,,49.208749,-122.809224
18432,,1,2,Gate,1000260602,12594,1383007159,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020501,20140731,,49.132554,-122.838731
18433,,1,2,Gate,1000260608,12600,1383207160,150,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020501,20140731,,49.132576,-122.838690
18434,,1,2,Gate,1000268040,20754,1298610203,200,,,,,,,,,In Service,Open,1297-3120-00,1997,Surrey,,,Final AB,,,,,,20020913,20161018,,49.187670,-122.861867
18435,,1,2,Gate,1000268041,20755,1299610177,200,,,,,,,,,In Service,Open,1297-3120-00,1997,Surrey,,,Final AB,,,,,,20020913,20161018,,49.187201,-122.861584
18436,,1,2,Gate,1000268043,20757,1301210140,200,,,,,,,,,In Service,Open,1297-3120-00,1997,Surrey,,,Final AB,,,,,,20020913,20161018,,49.186517,-122.861148
18437,,1,2,Gate,1000268046,20760,1302310118,200,,,,,,,,,In Service,Open,1297-3120-00,1997,Surrey,,,Final AB,,,,,,20020913,20161018,,49.186123,-122.860850
18438,,1,2,Gate,1000268047,20761,1302709665,200,,,,,,,,,In Service,Open,,2001,Surrey,,SEE WF-021-001,,,,,,,20020916,20161018,,49.177918,-122.860760
18439,,1,2,Gate,1000268048,20762,1306209664,200,,,,,,,,,In Service,Open,F-731,1992,Surrey,,,Final AB,,,,,,20020916,20161018,,49.177913,-122.859783
18440,,0,2,Gate,1001924894,,1597810587,100,,,No,,,,No,,Proposed,Closed,7811-0097-00,,Surrey,,,EC,,,,,,20170329,20170329,,49.194490,-122.779228
18441,,1,2,Gate,1000268053,22116,1335410113,300,,,,,,,,,In Service,Open,7899-0188-00,2001,Surrey,,,Final AB,,,,,,20030526,20161018,,49.186016,-122.851708
18442,,1,2,Gate,1000268054,22117,1335510117,150,,,,,,,,,In Service,Open,7899-0188-00,2001,Surrey,,,Final AB,,,,,,20030526,20161018,,49.186090,-122.851679
18443,,0,2,Gate,1001924895,,1599710587,100,,,No,,,,No,,Proposed,Closed,7811-0097-00,,Surrey,,,EC,,,,,,20170329,20170329,,49.194487,-122.778716
18444,,1,2,Gate,1000268055,22118,1339310220,150,,,,,,,,,In Service,Open,7899-0188-00,2001,Surrey,,,Final AB,,,,,,20030526,20161018,,49.187964,-122.850622
18445,,0,2,Gate,1001924896,,1599710588,150,,,No,,,,No,,Proposed,Closed,7811-0097-00,,Surrey,,,EC,,,,,,20170329,20170329,90,49.194495,-122.778704
18446,,1,2,Gate,1000268056,22119,1337110221,150,,,,,,,,,In Service,Open,7899-0188-00,2001,Surrey,,,Final AB,,,,,,20030526,20161018,,49.187967,-122.851213
18447,,1,2,Gate,1000268057,22122,1339310219,350,,,,,,,,,In Service,Open,7899-0188-00,2001,Surrey,,,Final AB,,,,,,20030526,20161018,,49.187947,-122.850607
18448,,1,2,Gate,1000268058,22123,1335810120,350,,,,,,,,,In Service,Open,7899-0188-00,2001,Surrey,,,Final AB,,,,,,20030526,20161018,,49.186156,-122.851602
18449,,1,2,Gate,1000268059,22124,1335910133,350,,,,,,,,,In Service,Open,7899-0188-00,2001,Surrey,,,Final AB,,,,,,20030526,20161018,,49.186388,-122.851552
18450,,1,2,Gate,1000276206,20862,1317911021,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020918,20161018,,49.202452,-122.856481
18451,,1,2,Gate,1000276207,20863,1317910940,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020918,20161018,,49.200985,-122.856500
18452,,1,2,Gate,1000276209,20865,1317610937,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020918,20161018,,49.200938,-122.856573
18453,,1,2,Gate,1000276287,20945,1285210526,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020918,20161018,,49.193505,-122.865530
18454,,1,2,Gate,1000276210,20866,1317810833,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020918,20161018,,49.199052,-122.856526
18455,,1,2,Gate,1000276212,20868,1344411068,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020918,20161018,,49.203306,-122.849158
18456,,1,2,Gate,1000276214,20870,1356410949,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020918,20161018,,49.201136,-122.845861
18457,,1,2,Gate,1000276219,20875,1358011028,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020918,20161018,,49.202579,-122.845404
18458,,1,2,Gate,1000276220,20876,1335511178,,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020918,20161018,,49.205299,-122.851626
18459,,1,2,Gate,1000798594,,1939106683,350,,,,,,,,44,In Service,Open,7803-0073-00,2005,Surrey,,HAS 2 400x350 REDUCERS,Final AB,,,,,,20060911,20161018,,49.123617,-122.685446
18460,,1,2,Gate,1000798595,,1939006598,350,,,,,,,,,In Service,Open,7803-0073-00,2005,Surrey,,HAS  2 400X350 REDUCERS,Final AB,,,,,,20060911,20161018,,49.122093,-122.685466
18461,,1,2,Gate,1000841104,,1923006753,200,,,,,,,,,In Service,Open,7806-0116-00,2007,Surrey,,,Final AB,,,,,,20080116,20161018,,49.124899,-122.689863
18462,,1,2,Gate,1000841105,,1927006753,200,,,,,,,,24,In Service,Open,7806-0116-00,2007,Surrey,,,Final AB,,,,,,20080116,20161018,,49.124891,-122.688763
18463,,1,2,Gate,1000841106,,1923106752,200,,,,,,,,,In Service,Open,7806-0116-00,2007,Surrey,,,Final AB,,,,,,20080116,20161018,,49.124880,-122.689836
18464,,1,2,Gate,1000841107,,1919506752,150,,,,,,,,,In Service,Open,7806-0116-00,2007,Surrey,,,Final AB,,,,,,20080116,20161018,,49.124894,-122.690828
18465,,1,2,Gate,1000798678,,1919506679,150,,,,,,,,,In Service,Closed,7803-0073-00,2005,Surrey,,,Final AB,,,,,,20060911,20161018,,49.123566,-122.690840
18466,,1,2,Gate,1000832173,,1939106761,350,,,,,,,,,In Service,Open,7805-0346-00,2007,Surrey,,,Final AB,,,,,,20070914,20161018,,49.125034,-122.685425
18467,,1,2,Gate,1000832190,,1931406761,200,,,,,,,,,In Service,Open,7805-0346-00,2007,Surrey,,,Final AB,,,,,,20070914,20161018,,49.125048,-122.687565
18468,,1,2,Gate,1000832191,,1931406751,200,,,,,,,,,In Service,Open,7805-0346-00,2007,Surrey,,,Final AB,,,,,,20070914,20161018,,49.124865,-122.687567
18469,,1,2,Gate,1000832419,,1939106780,350,,,,,,,,50,In Service,Open,7806-0011-00,2007,Surrey,,,Final AB,,,,,,20070917,20161018,,49.125376,-122.685421
18470,,1,2,Gate,1000832427,,1939206777,200,,,,,,,,,In Service,Open,7806-0011-00,2007,Surrey,,,Final AB,,,,,,20070917,20161018,,49.125319,-122.685415
18471,,1,2,Gate,1000832163,,1935306752,200,,,,,,,,,In Service,Open,7805-0346-00,2007,Surrey,,,Final AB,,,,,,20070914,20161018,,49.124879,-122.686478
18472,,1,2,Gate,1000832164,,1931506752,200,,,,,,,,,In Service,Open,7805-0346-00,2007,Surrey,,,Final AB,,,,,,20070914,20161018,,49.124885,-122.687540
18473,,1,2,Gate,1000832189,,1936106751,200,,,,,,,,,In Service,Open,7805-0346-00,2007,Surrey,,,Final AB,,,,,,20070914,20161018,,49.124858,-122.686255
18474,,1,2,Gate,1000832187,,1936106761,200,,,,,,,,,In Service,Open,7805-0346-00,2007,Surrey,,,Final AB,,,,,,20070914,20161018,,49.125040,-122.686259
18475,,1,2,Gate,1000832162,,1939106752,200,,,,,,,,,In Service,Open,7805-0346-00,2007,Surrey,,,Final AB,,,,,,20070914,20161018,,49.124873,-122.685442
18476,,1,2,Gate,1001078107,,1939106636,350,,,No,No,No,No,No,36,In Service,Open,7803-0362-00,2008,Surrey,,,Final AB,,,,,,20090116,20161018,,49.122780,-122.685457
18477,,1,2,Gate,1001078109,,1939106636,150,,,No,No,No,No,No,,In Service,Open,7803-0362-00,2008,Surrey,,,Final AB,,,,,,20090116,20161018,,49.122771,-122.685450
18478,,1,2,Gate,1001079840,,1944607198,200,,,No,No,No,No,No,,In Service,Open,7803-0104-00,2008,Surrey,,,Final AB,,,,,,20090203,20161018,,49.132936,-122.683853
18479,,1,2,Gate,1001079843,,1948707198,200,,,No,No,No,No,No,,In Service,Open,7803-0104-00,2008,Surrey,,,Final AB,,,,,,20090203,20161018,,49.132928,-122.682735
18480,,1,2,Gate,1001079845,,1951507198,200,,,No,No,No,No,No,,In Service,Open,7803-0104-00,2008,Surrey,,,Final AB,,,,,,20090203,20161018,,49.132925,-122.681974
18481,,1,2,Gate,1001079852,,1952707197,200,,,No,No,No,No,No,,In Service,Open,7803-0104-00,2008,Surrey,,,Final AB,,,,,,20090203,20161018,,49.132920,-122.681623
18482,,1,2,Gate,1001079890,,1948407188,200,,,No,No,No,No,No,,In Service,Open,7803-0104-00,2008,Surrey,,,Final AB,,,,,,20090203,20161018,,49.132759,-122.682807
18483,,1,2,Gate,1001075389,,1727506460,200,,,No,No,No,No,No,,In Service,Open,7806-0270-00,2008,Surrey,,,Final AB,,,,,,20081215,20161018,,49.119733,-122.743813
18484,,1,2,Gate,1000280911,654,1399011359,350,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020423,20161018,,49.208544,-122.834073
18485,,1,2,Gate,1000280913,656,1379711628,200,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020423,20161018,,49.213411,-122.839381
18486,,1,2,Gate,1000280914,657,1382311626,100,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020423,20161018,,49.213384,-122.838652
18487,,1,2,Gate,1000280917,660,1403611629,150,,,,,,,,,In Service,Open,,,Surrey,,FROM CLAIRE HOWARD,,,,,,,20020815,20161018,,49.213424,-122.832768
18488,,1,2,Gate,1000280918,661,1404811627,150,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020423,20161018,90,49.213400,-122.832459
18489,,1,2,Gate,1000280919,662,1363811411,200,,,,,,,,,In Service,Open,W353,1983,Surrey,,,Final AB,,,,,,20160329,20161018,,49.209505,-122.843794
18490,,1,2,Gate,1000280920,663,1373011414,200,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020423,20161018,,49.209547,-122.841237
18491,,1,2,Gate,1000280921,664,1358811307,200,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020423,20161018,,49.207615,-122.845174
18492,,1,2,Gate,1000280922,665,1378211315,150,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020423,20161018,,49.207762,-122.839802
18493,,1,2,Gate,1000280923,666,1378711410,150,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020423,20161018,,49.209481,-122.839667
18494,,1,2,Gate,1000280924,667,1379111413,200,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020423,20161018,,49.209532,-122.839572
18495,,1,2,Gate,1000280925,668,1388611413,200,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020423,20161018,,49.209518,-122.836947
18496,,1,2,Gate,1000280926,669,1389011515,150,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020423,20161018,,49.211365,-122.836810
18497,,1,2,Gate,1000280927,670,1398011365,200,,,,,,,,,In Service,Closed,,,Surrey,,,,,,,,,20020423,20161018,,49.208655,-122.834347
18498,,1,2,Gate,1000280928,671,1404511415,150,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020423,20161018,,49.209560,-122.832536
18499,,1,2,Gate,1000280931,674,1411911479,150,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020423,20161018,,49.210716,-122.830511
18500,,1,2,Gate,1000280933,676,1412711477,150,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020423,20161018,,49.210681,-122.830289
18501,,1,2,Gate,1000280935,678,1378311305,150,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020423,20161018,,49.207583,-122.839796
18502,,1,2,Gate,1000280936,679,1377811228,150,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020423,20161018,,49.206176,-122.839927
18503,,1,2,Gate,1000280937,680,1369011228,150,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020423,20161018,,49.206189,-122.842356
18504,,1,2,Gate,1000280940,683,1381611227,150,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020423,20161018,,49.206170,-122.838878
18505,,1,2,Gate,1000280943,686,1394111273,150,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020423,20161018,,49.206986,-122.835424
18506,,1,2,Gate,1000280946,689,1404711313,150,,,,,,,,,In Service,Closed,,,Surrey,,,,,,,,,20020423,20161018,,49.207716,-122.832505
18507,,1,2,Gate,1000280947,690,1404611414,150,,,,,,,,,In Service,Open,,,Surrey,,,,,,,,,20020423,20161018,,49.209530,-122.832508
18508,,1,2,Gate,1000261854,21676,1375511116,200,,,,,,,,27,In Service,Open,1201-3040-00,2002,Surrey,"111 Ave & Bentley Rd, on Bently Rd",,Final AB,,,,,,20030306,20161018,,49.204159,-122.840560
18509,,1,2,Gate,1000261855,21677,1378211140,150,,,,,,,,,In Service,Open,1201-3040-00,2002,Surrey,,,Final AB,,,,,,20030306,20161018,,49.204582,-122.839822
18510,,1,2,Gate,1000261856,21678,1378411138,150,,,,,,,,,In Service,Closed,1201-3040-00,2002,Surrey,,,Final AB,,,,,,20030306,20161018,,49.204550,-122.839782
18511,,1,2,Gate,1000267383,10771,1313007396,150,,,,,,,,20,In Service,Open,,,Surrey,,,,,,,,,20020501,20151201,,49.136866,-122.858032
18512,,1,2,Gate,1000267521,10932,1299707627,300,,,,,,,,37,In Service,Open,,,Surrey,,,,,,,,,20020501,20151201,,49.141042,-122.861691
18513,,1,2,Gate,1000260515,12696,1428607021,200,,,,,,,,26,In Service,Open,,,Surrey,,,,,,,,,20020501,20151201,,49.130035,-122.826174
18514,,1,2,Gate,1000260494,12672,1404007139,150,,,,,,,,20,In Service,Open,,,Surrey,,,,,,,,,20020501,20151201,,49.132180,-122.832941
18515,,1,2,Gate,1000260569,12757,1431106622,150,,,,,,,,21,In Service,Open,,,Surrey,,,,,,,,,20020501,20151201,,49.122820,-122.825510
18516,,1,2,Gate,1000279553,17346,1471502895,250,,,,,,,,,In Service,Open,7892-0479-00,1992,Surrey,,,Final AB,,,,,,20020503,20110411,,49.055348,-122.814628
18517,,1,2,Gate,1000268643,23971,1287007427,250,,,,,,,,32,In Service,Open,1203-3080-00,2003,Surrey,,,Final AB,,,,,,20060308,20151201,,49.137440,-122.865195
18518,,1,2,Gate,1000267447,10843,1346307870,150,,,,,,,,19,In Service,Open,,,Surrey,,,,,,,,,20020501,20151201,,49.145438,-122.848810
18519,,1,2,Gate,1000260661,12656,1419307071,150,,,,,,,,20,In Service,Open,,,Surrey,,,,,,,,,20020501,20151201,,49.130948,-122.828719
18520,,1,2,Gate,1000265646,15991,1435705559,150,,,,,,,,21,In Service,Open,,,Surrey,,,,,,,,,20020502,20151201,,49.103587,-122.824305
18521,,1,2,Gate,1000267484,10889,1347707440,300,,,,,,,,38,In Service,Open,,,Surrey,,,,,,,,,20020501,20151201,,49.137649,-122.848453
18522,,1,2,Gate,1000268666,16022,1447305454,150,,,,,,,,20,In Service,Open,,,Surrey,,,,,,,,,20020502,20151201,,49.101668,-122.821114
18523,,1,2,Gate,1000847827,,1470902935,100,,,,,,,,,In Service,Open,7805-0333-00,2008,Surrey,,,Final AB,,,,,,20080402,20080402,,49.056075,-122.814779
18524,,1,2,Gate,1000267473,10877,1327808015,150,,,,,,,,20,In Service,Open,,,Surrey,,,,,,,,,20020501,20151201,,49.148057,-122.853906
