,AMENDMENT_DATE,AMENDMENT_DESCRIPTION,AMENDMENT_RESOLUTION,CRE_DATE,DENSITY_HIGH,DENSITY_LOW,DENSITY_UNITS,FOLDER,LAND_USE,MOD_DATE,PLAN_AREA,PLAN_STATUS,PLAN_TYPE,PLAN_YEAR
18,20180423,Amended from Multi-Family (30-45 upa) to Park,R074,20161025,45,30,UPA,,Park,20180424,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
19,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
20,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
21,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
22,,,,20120124,45,30,UPA,,Mixed-Use Commercial/Residential (30-45 upa),20161025,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
23,20140310,,,20120124,30,15,UPA,79012-0244-00,Townhouse (15-30 upa),20160331,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
24,20150713,,,20160205,15,10,UPA,7912-0323,Small Lot Single Family w/wo Coach House (10-15 upa),20150716,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
25,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
26,20150713,,,20150716,15,10,UPA,7912-0323,Small Lot Single Family w/wo Coach House (10-15 upa),20160205,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
27,20121022,Amended From Stormwater Detention Pond to Transition Landscape Buffer (10m SROW),R223,20140602,,,UPA,,Transition Landscape Buffer (10m SROW),20160205,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
28,,,,20160617,30,15,UPA,,Townhouse (15 upa) or Multi-Family with Tree Preservation (30 upa),20160617,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
29,,,,20120124,30,15,UPA,,Townhouse (15 upa) or Multi-Family with Tree Preservation (30 upa),20160617,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
30,,,,20120124,,,UPA,,Multi-Use Pathway (8m SROW),20140422,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
31,20140310,,,20120124,30,15,UPA,79012-0244-00,Townhouse (15-30 upa),20160331,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
32,,,,20120124,15,10,UPA,,Small Lot Single Family w/wo Coach House (10-15 upa),20160803,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
33,,,,20120124,15,10,UPA,,Small Lot Single Family w/wo Coach House (10-15 upa),20160309,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
34,,,,20120124,,,UPA,,Transition Landscape Buffer (10m SROW),20160309,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
35,,,,20120124,,,,,Potential Orchard Preservation,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
