,AMENDMENT_DATE,AMENDMENT_DESCRIPTION,AMENDMENT_RESOLUTION,CRE_DATE,DENSITY_HIGH,DENSITY_LOW,DENSITY_UNITS,FOLDER,LAND_USE,MOD_DATE,PLAN_AREA,PLAN_STATUS,PLAN_TYPE,PLAN_YEAR
32,, , ,,10,,, ,Low Density Compact Housing (max. 10 u.p.a.),,East Newton South,Approved,Neighbourhood Concept Plan,1997
33,, , ,,,,, ,Parks & Open Space,,East Newton South,Approved,Neighbourhood Concept Plan,1997
34,, , ,,,,, ,Landscape Buffer Strips,,East Newton South,Approved,Neighbourhood Concept Plan,1997
35,, , ,,,,, ,Urban Single Family Residential,,East Newton South,Approved,Neighbourhood Concept Plan,1997
36,, , ,,,,, ,Parks & Open Space,,East Newton South,Approved,Neighbourhood Concept Plan,1997
37,, , ,,,,, ,Landscape Buffer Strips,,East Newton South,Approved,Neighbourhood Concept Plan,1997
38,, , ,,15,,UPA, ,Townhouses (max. 15 u.p.a.),,East Newton South,Approved,Neighbourhood Concept Plan,1997
39,20171218,Amended From Townhouses (max. 15 u.p.a.) to Single Family Small Lots, ,20171222,,,,7915-0047-00,Single Family Small Lots,20171222,East Newton South,Approved,Neighbourhood Concept Plan,1997
40,20171218,Amended From Townhouses (max. 15 u.p.a.) to Single Family Small Lots, ,20171222,,,,7915-0047-00,Single Family Small Lots,20171222,East Newton South,Approved,Neighbourhood Concept Plan,1997
41,, , ,,,,, ,Cemetery,,East Newton South,Approved,Neighbourhood Concept Plan,1997
42,, , ,,,,, ,Institutional/Townhouses,,East Newton South,Approved,Neighbourhood Concept Plan,1997
43,, , ,,,,, ,Institutional,20121113,East Newton South,Approved,Neighbourhood Concept Plan,1997
44,, , ,,,,, ,Urban Single Family Residential,,East Newton South,Approved,Neighbourhood Concept Plan,1997
45,20110404,From Urban Institutional to Low Density Compact Housing (max 10 upa) and rezone from RA to RF-12 and RF-9,R11-538,,,,,10-0066-00,Low Density Compact Housing (max. 10 u.p.a.),20130319,East Newton South,Approved,Neighbourhood Concept Plan,1997
46,, , ,,,,, ,Urban Single Family Residential,,East Newton South,Approved,Neighbourhood Concept Plan,1997
