,ANCILLARYROLE,ENABLED,ASSEMBLY_TYPE,ASSEMBLY_TYPE2,BLOWOFF_TYPE,FACILITYID,LEGACYID,NODE_NO,CHAMBER1_SIZE,CHAMBER1_MATERIAL,CHAMBER2_SIZE,CHAMBER2_MATERIAL,VALVE_TYPE,VALVE_SIZE,VALVE_MAKE,VALVE_MODEL,VALVE_MATERIAL,VALVE_LOCATION,BFP_TYPE,BFP_SIZE,AIR_VALVE_TYPE,AIR_VALVE_SIZE,AIR_VALVE_MAKE,AIR_VALVE_MODEL,AIR_VALVE_MATERIAL,AIR_VALVE_LOCATION,DRAIN_SYSTEM,EXTERNAL_VENTING,STATUS,PROJECT_NO,YR,OWNER,LOCATION,COMMENTS,GIS_ENTRY_STAGE,WARRANTYDATE,CONDITION,CONDITIONDATE,YTD_COST,LIFECYCLE_COST,CRE_DATE,MOD_DATE,Latitude,Longitude
2179,,1,2,Blowoff,,1001827826,,1759805446,,,,,,50,,,DI,,,,,,,,,,,,In Service,7808-0088-00,2017,Surrey,,,Final AB,,,,,,20171116,20180305,49.101363,-122.735004
2180,,1,2,Blowoff,,1001827806,,1773505494,,,,,,50,,,DI,,,,,,,,,,,,In Service,7808-0088-00,2017,Surrey,,,Final AB,,,,,,20171116,20180305,49.102215,-122.731224
2181,,1,2,Blowoff,,1001983942,,1476503416,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20180214,,49.064778,-122.813197
2182,,1,0,Air Valve,,1000267641,4070,1332509645,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,133A ST & 96 AVE,,Initial AB,,,,,,20020425,20141231,49.177556,-122.852514
2183,,1,0,Air Valve,,1000267640,4069,1332509714,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,97 AVE & 133A ST,,Initial AB,,,,,,20020425,20141231,49.178797,-122.852528
2184,,1,0,Air Valve,,1000267636,4065,1332009719,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,97 AVE & 133A ST,,Initial AB,,,,,,20020425,20141231,49.178887,-122.852667
2185,,1,0,Air Valve,,1000267620,23267,1357607352,,,,,,,,,,,,,,200,,,,,,,In Service,1200-5120-01,2006,Surrey,KING GEORGE BLVD & 73A AVE,,Final AB,,,,,,20040825,20141231,49.136058,-122.845730
2186,,1,0,Air Valve,,1000267604,11020,1317807508,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,132 ST & 75 AVE,,Initial AB,,,,,,20020501,20141231,49.138898,-122.856688
2187,,1,0,Air Valve,,1000267598,11014,1316907928,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,132 ST & 79 AVE,,Initial AB,,,,,,20020501,20141231,49.146482,-122.856916
2188,,1,0,Air Valve,,1000267586,10998,1322307966,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,79 AVE & 132A ST,,Initial AB,,,,,,20020501,20141231,49.147184,-122.855428
2189,,1,0,Air Valve,,1000267573,10984,1340907614,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,76 AVE & 134A ST,,Initial AB,,,,,,20020501,20141231,49.140798,-122.850329
2190,,1,0,Air Valve,,1000267572,10983,1341407519,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,134 ST & 75 AVE,,Initial AB,,,,,,20020501,20141231,49.139081,-122.850196
2191,,1,0,Air Valve,,1000267660,4100,1346709812,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,135 ST & 98 AVE,,Initial AB,,,,,,20020425,20141231,49.180577,-122.848586
2192,,1,0,Air Valve,,1000267569,10980,1326607225,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,133 ST & 72 AVE,,Initial AB,,,,,,20020501,20141231,49.133765,-122.854295
2193,,1,0,Air Valve,,1000262068,1873,1379310824,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,138 ST & 108 AVE,,Initial AB,,,,,,20020424,20141231,49.198869,-122.839543
2194,,1,0,Air Valve,,1000262059,1860,1388110426,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,139 ST & 104 AVE,,Initial AB,,,,,,20020424,20141231,49.191657,-122.837120
2195,,1,0,Air Valve,,1000262054,1852,1368110525,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,WHALLEY BLVD & 105 AVE,,Initial AB,,,,,,20020424,20141231,49.193466,-122.842650
2196,,1,0,Air Valve,,1000267658,4098,1356709813,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,136 ST & 98 AVE,,Initial AB,,,,,,20020425,20141231,49.180588,-122.845827
2197,,1,2,Blowoff,,1000281046,12167,1312607124,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020501,,49.131951,-122.858151
2198,,1,2,Blowoff,,1000281063,12190,1313107016,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020501,,49.129986,-122.858022
2199,,1,2,Blowoff,,1000281069,12198,1312407047,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020501,,49.130543,-122.858207
2200,,1,2,Blowoff,,1000281070,12200,1302506972,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020501,,49.129194,-122.860932
2201,,1,2,Blowoff,,1000281083,12219,1284106892,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020501,,49.127757,-122.866019
2202,,1,2,Blowoff,,1000279477,17269,1492002456,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.047404,-122.809015
2203,,1,2,Blowoff,,1001706694,,1453403236,,,,,,50,,,,,,,,,,,,,,,In Service,7804-0234-00,2005,Surrey,,,Final AB,,,,,,20130911,20140630,49.061529,-122.819578
2204,,0,0,Air Valve,,1000270915,3688,1237709926,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,124 ST & 99 AVE,,Initial AB,,,,,,20020425,20160226,49.182677,-122.878683
2205,,1,2,Blowoff,,1000279502,17294,1446202993,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.057144,-122.821587
2206,,1,1,Blowdown,,1001124156,,1559410615,150,PVC,150,,,50,,,DI,,,50,,,,,,,,,In Service,1207-3030-00,2009,Surrey,,,Final AB,,,,,,20090611,20160226,49.195013,-122.789831
2207,,1,2,Blowoff,,1000279515,17307,1484602405,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.046484,-122.811049
2208,,0,2,Blowoff,,1001753675,,1410406164,,,,,,50,,,,,,,,,,,,,,,Proposed,7809-0132-00,,Surrey,,,EC,,,,,,20140618,20140618,49.114527,-122.831251
2209,,1,2,Blowoff,,1000279546,17339,1477403012,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.057467,-122.812974
2210,,1,2,Blowoff,,1000279549,17342,1477003067,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.058469,-122.813090
2211,,1,2,Blowoff,,1000279581,22314,1478902845,,,,,,100,,,,,,,,,,,,,,,In Service,7802-0117-00,2003,Surrey,,,Final AB,,,,,,20030613,,49.054443,-122.812586
2212,,1,0,Air Valve,,1001124168,,1558710616,,CO,,,,,,,,,,50,,100,,,DI,,,,In Service,1207-3030-00,2009,Surrey,156 ST & 106 AVE,,Final AB,,,,,,20090611,20160226,49.195028,-122.790030
2213,,1,2,Blowoff,,1000279617,17381,1547402355,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,20090105,49.045557,-122.793750
2214,,1,2,Blowoff,,1000279656,17423,1580302654,,CO,,,,50,,,DI,,,50,,,,,,,,,In Service,,2008,Surrey,,,Initial AB,,,,,,20020503,20090527,49.050939,-122.784680
2215,,1,2,Blowoff,,1000279661,17428,1525202969,,,,,,50,,,,,,50,,,,,,,,,In Service,,2008,Surrey,,,,,,,,,20020503,20090115,49.056674,-122.799827
2216,,1,2,Blowoff,,1000279694,17461,1569802355,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,20090105,49.045536,-122.787584
2217,,1,2,Blowoff,,1001596113,,1271810708,,,,,,50,,,,,,,,,,,,,,,In Service,7807-0167-00,2014,Surrey,,,Final AB,,,,,,20140714,20140714,49.196805,-122.869242
2218,,1,2,Blowoff,,1000272842,22666,1647103320,,,,,,200,,,,,,,,,,,,,,,In Service,7800-0265-00,2002,Surrey,,,Final AB,,,,,,20030725,20140714,49.062960,-122.766238
2219,,1,2,Blowoff,,1000280191,8116,1614909198,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020429,,49.169347,-122.774608
2220,,1,2,Blowoff,,1000280194,8119,1633209461,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020429,,49.174082,-122.769560
2221,,1,2,Blowoff,,1000280200,8125,1619109468,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020429,,49.174227,-122.773449
2222,,1,2,Blowoff,,1000265303,16675,1251502768,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020502,20140714,49.053136,-122.875199
2223,,1,1,Blowdown,,1000272843,22667,1647103221,,,,,,200,,,,,,,,,,,,,,,In Service,7800-0265-00,2002,Surrey,,,Final AB,,,,,,20030725,,49.061172,-122.766256
2224,,1,2,Blowoff,,1000272873,18877,1524902075,,CO,,,,50,,,DI,,,50,,,,,,,,,In Service,,2008,Surrey,,,Final AB,,,,,,20020503,20090226,49.040487,-122.799977
2225,,1,2,Blowoff,,1000272900,18904,1544902268,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.043983,-122.794458
2226,,1,2,Blowoff,,1000263996,18101,1343301578,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.031583,-122.849993
2227,,1,2,Blowoff,,1000858570,,1845906882,,CO,,,,50,,,DI,,,50,,,,,,,,,In Service,7805-0087-00,2007,Surrey,,,Final AB,,,,,,20080916,20080916,49.127287,-122.711114
2228,,1,2,Blowoff,,1000858715,,1523506148,,CO,,,,50,,,DI,,,50,,,,,,,,,In Service,7805-0210-00,2008,Surrey,,,Final AB,,,,,,20080917,,49.114188,-122.800055
2229,,1,2,Blowoff,,1000859936,,1649507902,,CO,,,,50,,,DI,,,50,,,,,,,,,In Service,7804-0394-00,2008,Surrey,,,Final AB,,,,,,20080926,,49.145869,-122.765188
2230,,1,0,Air Valve,,1000264138,11692,1640907994,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020501,20080926,49.147546,-122.767556
2231,,1,2,Blowoff,,1000859937,,1645307902,,CO,,,,50,,,DI,,,50,,,,,,,,,In Service,7804-0394-00,2008,Surrey,,,Final AB,,,,,,20080926,20080926,49.145872,-122.766354
2232,,1,1,Blowdown,,1000861925,,1582402350,,CO,,,,50,,,DI,,,50,,,,,,,,,In Service,,2008,Surrey,,AS PER OPERATIONS,Final AB,,,,,,20081027,20090105,49.045440,-122.784120
2233,,1,1,Blowdown,,1000861926,,1573802352,,CO,,,,50,,,DI,,,50,,,,,,,,,In Service,,2008,Surrey,,AS PER OPERATIONS,Initial AB,,,,,,20081027,20081027,49.045479,-122.786487
2234,,1,2,Blowoff,,1001194389,,1701007867,,,,,,,,,,,,,,,,,,,,,In Service,7806-0317-00,2011,Surrey,,,Final AB,,,,,,20110401,20110401,49.145211,-122.750984
2235,,0,2,Blowoff,,1000263356,16412,1553603656,,,,,,50,,,,,,,,,,,,,,,Abandoned,,,Surrey,,,,,,,,,20020502,20131205,49.069094,-122.791947
2236,,1,2,Blowoff,,1001606517,,1405003038,,,,,,50,,,CAS,,,,,,,,,,,,In Service,7812-0161-00,2013,Surrey,,,Final AB,,,,,,20140103,20140103,49.057972,-122.832933
2237,,1,2,Blowoff,,1001194426,,1691607855,,,,,,,,,,,,,,,,,,,,,In Service,7806-0317-00,2011,Surrey,,,Final AB,,,,,,20110401,20110401,49.144997,-122.753561
2238,,1,2,Blowoff,,1001194451,,1693807885,,,,,,,,,,,,,,,,,,,,,In Service,7806-0317-00,2011,Surrey,,,Final AB,,,,,,20110401,20110401,49.145540,-122.752976
2239,,1,2,Blowoff,,1000263350,16404,1531303225,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020502,20140113,49.061294,-122.798137
2240,,1,2,Blowoff,,1001176586,,1250710647,,,,,,,,,,,,,,,,,,,,,In Service,F/T,,Surrey,,,Initial AB,,,,,,20101015,20101015,49.195717,-122.875051
2241,,1,2,Blowoff,,1000269538,15278,1836606248,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020502,,49.115816,-122.713756
2242,,1,2,Blowoff,,1000263991,18095,1340202044,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.040017,-122.850804
2243,,1,0,Air Valve,,1000280649,428,1285211549,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,129 ST & 115A AVE,,Initial AB,,,,,,20020423,20141231,49.212021,-122.865486
2244,,1,2,Blowoff,,1000264028,18139,1303402131,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.041604,-122.860929
2245,,1,2,Blowoff,,1000264029,18140,1302402016,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.039524,-122.861217
2246,,1,2,Blowoff,,1000264032,18143,1312302097,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.040981,-122.858486
2247,,1,0,Air Valve,,1000280768,552,1333211284,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,133A ST & 112A AVE,,Initial AB,,,,,,20020423,20141231,49.207215,-122.852251
2248,,1,0,Air Valve,,1000280627,22960,1640903163,,,,,,,,,,,,,,200,,,,,,,In Service,1200-3140-00,2006,Surrey,32 AVE & 164 ST,,Final AB,,,,,,20031222,20141231,49.060129,-122.767956
2249,,1,0,Air Valve,,1000280589,17604,1670902363,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,24 AVE & 167 ST,,Initial AB,,,,,,20020503,20141231,49.045626,-122.759762
2250,,1,0,Air Valve,,1000280576,17590,1627202760,,,,,,,,,,,,,,50,,,,,,,In Service,W-339,2006,Surrey,28 AVE & 162A ST,,Final AB,,,,,,20020503,20141231,49.052835,-122.771772
2251,,1,2,Blowoff,,1000261533,2529,1575111063,,,,,Ball,50,,,,,,,,,,,,,,,In Service,,2008,Surrey,,,Initial AB,,,,,,20020424,20081031,49.203116,-122.785466
2252,,1,2,Blowoff,,1000261999,1774,1406910823,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020424,,49.198851,-122.831917
2253,,1,2,Blowoff,,1000261550,7305,1584710648,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020429,,49.195597,-122.782845
2254,,1,2,Blowoff,,1000261551,7306,1588010673,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020429,,49.196044,-122.781917
2255,,1,2,Blowoff,,1000261552,7307,1583810733,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020429,,49.197126,-122.783084
2256,,1,2,Blowoff,,1000261553,7308,1572710889,,,,,Ball,50,,,,,,,,,,,,,,,In Service,,2008,Surrey,,,Initial AB,,,,,,20020429,20081031,49.199966,-122.786132
2257,,1,2,Blowoff,,1000261555,7311,1554711062,,,,,Ball,50,,,,,,,,,,,,,,,In Service,,2008,Surrey,,,Initial AB,,,,,,20020429,20081031,49.203108,-122.791081
2258,,1,2,Blowoff,,1000261558,7315,1545210925,,,,,Ball,50,,,,,,,,,,,,,,,In Service,,2008,Surrey,,,Initial AB,,,,,,20020429,20081031,49.200629,-122.793720
2259,,1,2,Blowoff,,1000261561,7318,1547410787,,,,,Ball,50,,,,,,,,,,,,,,,In Service,,2008,Surrey,,,Initial AB,,,,,,20020429,20081031,49.198126,-122.793129
2260,,1,2,Blowoff,,1000261599,2305,1574410923,,CO,,,Gate,50,,,,,,,,,,,,,,,In Service,,2008,Surrey,,,Initial AB,,,,,,20020424,20081027,49.200581,-122.785661
2261,,1,2,Blowoff,,1000261621,2337,1565011128,,,,,Ball,50,,,,,,,,,,,,,,,In Service,,2008,Surrey,,,Initial AB,,,,,,20020424,20081031,49.204285,-122.788253
2262,,1,2,Blowoff,,1000261637,2361,1565110904,,,,,Ball,50,,,,,,,,,,,,,,,In Service,,2008,Surrey,,,Initial AB,,,,,,20020424,20081031,49.200234,-122.788218
2263,,1,2,Blowoff,,1000261640,2365,1595311067,,,,,Ball,50,,,,,,,,,,,,,,,In Service,,2008,Surrey,,,Initial AB,,,,,,20020424,20081031,49.203165,-122.779887
2264,,1,2,Blowoff,,1000265962,9031,1421708747,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020430,,49.161265,-122.827967
2265,,1,2,Blowoff,,1000265963,9032,1419908779,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020430,,49.161842,-122.828458
2266,,1,2,Blowoff,,1000265969,9038,1389508116,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020430,,49.149859,-122.836875
2267,,1,2,Blowoff,,1000265971,9040,1410108201,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020430,,49.151389,-122.831195
2268,,1,2,Blowoff,,1000265976,9045,1416008172,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020430,,49.150870,-122.829566
2269,,1,2,Blowoff,,1000265979,9353,1409708788,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020430,,49.162009,-122.831280
2270,,1,2,Blowoff,,1000265980,20254,1405308252,,PVC,,,,,,,,,,,,,,,,,,,In Service,7801-0028-00,2002,Surrey,,,Final AB,,,,,,20020708,20090520,49.152320,-122.832512
2271,,1,2,Blowoff,,1000265990,21440,1368208076,,,,,,100,,,,,,,,,,,,,,,In Service,7800-0054-00,2000,Surrey,,,Final AB,,,,,,20021024,,49.149158,-122.842765
2272,,1,2,Blowoff,,1000266001,8898,1401108368,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020430,,49.154422,-122.833667
2273,,1,2,Blowoff,,1000266011,8910,1418308622,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020430,,49.159019,-122.828904
2274,,1,2,Blowoff,,1000266013,8912,1435808553,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020430,,49.157746,-122.824077
2275,,1,2,Blowoff,,1000266025,8932,1421308143,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020430,,49.150343,-122.828101
2276,,1,2,Blowoff,,1000266035,8948,1387808045,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020430,,49.148585,-122.837346
2277,,1,2,Blowoff,,1000266037,8951,1387608146,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020430,,49.150407,-122.837409
2278,,1,2,Blowoff,,1001883089,,1774205678,,,,,,,,,,,,,,,,,,,,,In Service,,2016,Surrey,,As per Ops,,,,,,,20160708,20160708,49.105544,-122.731014
2279,,1,0,Air Valve,,1001883077,,1524602364,,,,,,,,,,,,,,50,,,,,,,In Service,1212-5020-00,2016,Surrey,,,Initial AB,,,,,,20160708,20160708,49.045724,-122.800047
2280,,1,2,Blowoff,Plain,1001884148,,1537706412,,,,,,50,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20160721,20160721,49.118967,-122.796143
2281,,0,2,Blowoff,,1001885517,,1889102174,,,,,,50,,,,,,,,,,,,,,,Proposed,7813-0127-00,,Surrey,,,EC,,,,,,20160802,20160802,49.042067,-122.699720
2282,,1,0,Air Valve,,1000279530,17322,1499802648,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,150 ST & 27 AVE,,Initial AB,,,,,,20020503,20141231,49.050882,-122.806852
2283,,1,0,Air Valve,,1000279207,14557,1670805766,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,167 ST & 57A AVE,,Initial AB,,,,,,20020502,20170622,49.107201,-122.759480
2284,,1,2,Blowoff,,1001937070,,1670805768,,,,,,50,,,,,,,,,,,,,,,In Service,7805-0019-00,2009,Surrey,,,Initial AB,,,,,,20170622,20170622,49.107234,-122.759486
2285,,1,2,Blowoff,,1001937023,,1246602504,,,,,,50,,,,,,,,,,,,,,,In Service,FT02472,2017,Surrey,,,Final AB,,,,,,20170622,20170622,49.048368,-122.876570
2286,,1,0,Air Valve,,1000276491,21163,1295810771,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020918,20080312,49.197937,-122.862598
2287,,1,2,Blowoff,,1000279715,17482,1526302798,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.053575,-122.799537
2288,,1,2,Blowoff,,1000279736,17503,1539202828,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.054117,-122.795973
2289,,1,0,Air Valve,,1000279520,17312,1484903116,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,32 AVE DIV & 148 ST,,Initial AB,,,,,,20020503,20141231,49.059353,-122.810903
2290,,1,0,Air Valve,,1000279504,17296,1499802361,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,150 ST & 24 AVE,,Initial AB,,,,,,20020503,20141231,49.045686,-122.806873
2291,,1,0,Air Valve,,1000279460,17252,1459902757,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,146 ST & 28 AVE,,Initial AB,,,,,,20020503,20141231,49.052872,-122.817827
2292,,1,0,Air Valve,,1000279457,17249,1440802760,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,144 ST & 28 AVE,,Initial AB,,,,,,20020503,20141231,49.052928,-122.823088
2293,,1,0,Air Valve,,1000279433,17224,1463502759,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,146 ST & 28 AVE,,Initial AB,,,,,,20020503,20141231,49.052902,-122.816821
2294,,1,0,Air Valve,,1000279418,17207,1505602756,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,28 AVE & 27B AVE,,Initial AB,,,,,,20020503,20141231,49.052831,-122.805249
2295,,1,0,Air Valve,,1000279394,17181,1460002363,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,146 ST & 24 AVE,,Initial AB,,,,,,20020503,20141231,49.045736,-122.817820
2296,,1,0,Air Valve,,1000279355,17141,1512902547,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,151 ST & 26 AVE,,Initial AB,,,,,,20020503,20141231,49.049033,-122.803241
2297,,1,0,Air Valve,,1000279290,23174,1645706110,,,,,,,,,,,,,,200,,,,,,,In Service,7801-0342-00,2006,Surrey,164A ST & 61 AVE,,Final AB,,,,,,20040602,20141231,49.113452,-122.766384
2298,,1,0,Air Valve,,1000279249,22363,1670606107,,,,,,,,,,,,,,200,,,,,,,In Service,7896-0082-00,2006,Surrey,61 AVE & 167 ST,,Final AB,,,,,,20030626,20141231,49.113383,-122.759513
2299,,1,0,Air Valve,,1000279593,17357,1558302756,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,28 AVE & 156 ST,,Initial AB,,,,,,20020503,20141231,49.052794,-122.790730
2300,,1,1,Blowdown,,1000267179,20,1250710660,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020423,,49.195949,-122.875067
2301,,1,2,Blowoff,,1001146759,,1759006740,,,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2005,2007,Surrey,,,Final AB,,,,,,20100114,20100114,49.124770,-122.735083
2302,,0,0,Air Valve,,1000269166,12997,1759106565,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020502,20100114,49.121613,-122.735074
2303,,1,2,Blowoff,,1000263567,18530,1432301586,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.031688,-122.825487
2304,,1,2,Blowoff,,1000273654,22097,1705708216,,,,,,50,,,,,,,,,,,,,,,In Service,7801-0132-00,2002,Surrey,,,Final AB,,,,,,20030522,20170927,49.151516,-122.749656
2305,,1,0,Air Valve,,1000273287,7454,1492509423,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,149A ST & 94 AVE,,Initial AB,,,,,,20020429,20170927,49.173474,-122.808379
2306,,1,1,Blowdown,,1001200445,,1641701559,,,,,,,,,,,,,,,,,,,,,In Service,7807-0041-00,2009,Surrey,,,Final AB,,,,,,20110608,20110608,49.031088,-122.767868
2307,,1,0,Air Valve,,1000261117,8514,1235808763,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,124 ST & 87 AVE,,Initial AB,,,,,,20020429,20141231,49.161618,-122.879250
2308,,1,0,Air Valve,,1000261064,8461,1225008655,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,86 AVE & 123 ST,,Initial AB,,,,,,20020429,20141231,49.159670,-122.882246
2309,,1,0,Air Valve,,1000277916,11067,1410807826,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,141 ST & 78 AVE,,Initial AB,,,,,,20020501,20141231,49.144603,-122.831033
2310,,1,0,Air Valve,,1000261055,8452,1219608490,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,122A ST & 84A AVE,,Initial AB,,,,,,20020429,20141231,49.156683,-122.883742
2311,,1,2,Blowoff,,1001200781,,1233710517,,,,,,,,,,,,,,,,,,,,,In Service,7806-0035-00,2010,Surrey,,,Final AB,,,,,,20110613,20110613,49.193365,-122.879771
2312,,1,1,Blowdown,,1001200774,,1235710510,,,,,,,,,,,,,,,,,,,,,In Service,7806-0035-00,2010,Surrey,,,Final AB,,,,,,20110613,20110613,49.193245,-122.879216
2313,,1,2,Blowoff,,1000278088,11250,1409207344,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020501,,49.135885,-122.831500
2314,,1,2,Blowoff,,1000278090,11252,1409707434,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020501,,49.137524,-122.831343
2315,,1,2,Blowoff,,1000278751,13892,1287806209,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020502,,49.115400,-122.865022
2316,,1,2,Blowoff,,1000280101,3030,1684310547,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020425,,49.193702,-122.755352
2317,,1,0,Air Valve,,1000261053,8450,1224108561,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,123 ST & 85 AVE,,Initial AB,,,,,,20020429,20141231,49.157980,-122.882501
2318,,1,0,Air Valve,,1000261048,8445,1236708051,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,124 ST & 80 AVE,,Initial AB,,,,,,20020429,20141231,49.148737,-122.879044
2319,,1,0,Air Valve,,1000261033,8427,1223808039,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,122A ST & 80 AVE,,Initial AB,,,,,,20020429,20141231,49.148533,-122.882586
2320,,1,0,Air Valve,,1000260984,9098,1517008736,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,151B ST & 86B AVE,,Initial AB,,,,,,20020430,20141231,49.161030,-122.801680
