,CONTAINER_TYPE,CONTAINER_TYPE2,FACILITYID,DESCRIPTION,LEGACYID,CONTAINER_NO,SURFACE_TREATMENT,SERVICE_LEVEL,STATUS,PROJECT_NO,YR,OWNER,LOCATION,COMMENTS,HOUSE_NO,ROAD_CODE,MAP_PAGE,STATUS_PARKS,STATUS_DATE,PARK_OWNERSHIP,MAINTENANCE_RESPONSIBILITY,OPERATIONAL_RESPONSIBILITY,WORK_ASSIGNMENT,INSERVICE_COST,INSERVICE_DATE,YRS_LIFE_EXPECTANCY,WARRANTY_PROVIDER,VENDOR,MAKE,MODEL,SERIAL_NO,BARCODE,PARK_LEGACY_ID,OPERATING_LOCATION,OPERATING_LOCATION_TYPE,GIS_ENTRY_STAGE,WARRANTYDATE,CONDITION,CONDITIONDATE,YTD_COST,LIFECYCLE_COST,CRE_DATE,MOD_DATE,Latitude,Longitude
769,1,Large Barrel,1001894560,"Litter Bin; Bolivar Park, 13591 Crestview Dr",,127,,2,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Bolivar Park, 13591 Crestview Dr",,,,,,,,20161018,20161107,49.210540,-122.849800
770,1,Large Barrel,1001894559,"Litter Bin; Bolivar Park, 13591 Crestview Dr",,126,,2,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Bolivar Park, 13591 Crestview Dr",,,,,,,,20161018,20161107,49.210794,-122.849684
771,1,Large Barrel,1001894558,"Litter Bin; Bolivar Park, 13591 Crestview Dr",,125,,2,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Bolivar Park, 13591 Crestview Dr",,,,,,,,20161018,20161107,49.210569,-122.851083
772,1,Large Barrel,1001894288,"Litter Bin; Alderwood Park, 1761 Lilac Dr",,13,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Alderwood Park, 1761 Lilac Dr",,,,,,,,20161013,20161107,49.034496,-122.786250
773,1,Large Barrel,1001895882,"Litter Bin; Unwin Park, 13313 68 Ave",,684,,1,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Unwin Park, 13313 68 Ave",,,,,,,,20161101,20161101,49.128878,-122.853871
774,1,Large Barrel,1001895883,"Litter Bin; Unwin Park, 13313 68 Ave`",,685,,1,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Unwin Park, 13313 68 Ave",,,,,,,,20161101,20161101,49.128896,-122.852698
775,1,Large Barrel,1001895875,"Litter Bin; Unwin Park, 13313 68 Ave",,677,,1,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Unwin Park, 13313 68 Ave",,,,,,,,20161101,20161101,49.129684,-122.851321
776,1,Large Barrel,1001895269,"Litter Bin; Hawthorne Park, 10503 144 St",,373,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Hawthorne Park, 10503 144 St",,,,,,,,20161027,20161107,49.193296,-122.824925
777,1,Large Barrel,1001895266,"Litter Bin; Hawthorne Park, 10503 144 St",,370,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Hawthorne Park, 10503 144 St",,,,,,,,20161027,20161107,49.193532,-122.824537
778,1,Large Barrel,1001895260,"Litter Bin; Hawthorne Park, 10503 144 St",,369,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Hawthorne Park, 10503 144 St",,,,,,,,20161027,20161107,49.196782,-122.823551
779,1,Large Barrel,1001894880,"Litter Bin; Guildford Recreation Centre & Library Grounds, 15101 105 Ave",,368,,2,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Guildford Recreation Centre & Library Grounds, 15101 105 Ave",,,,,,,,20161021,20161107,49.193387,-122.801803
780,1,Large Barrel,1001894299,"Litter Bin; Bakerview Park, 1845 154 St",,24,,2,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Bakerview Park, 1845 154 St",,,,,,,,20161013,20161107,49.034826,-122.798620
781,1,Large Barrel,1001894298,"Litter Bin; Bakerview Park, 1845 154 St",,23,,2,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Bakerview Park, 1845 154 St",,,,,,,,20161013,20161107,49.036428,-122.795857
782,1,Large Barrel,1001894295,"Litter Bin; Amelia Adams Park, 8546 121A St",,20,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Amelia Adams Park, 8546 121A St",,,,,,,,20161013,20161107,49.158202,-122.886484
783,1,Large Barrel,1001894294,"Litter Bin; Alexandra Tot-Lot, 12210 Agar St",,19,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Alexandra Tot-Lot, 12210 Agar St",,,,,,,,20161013,20161107,49.056102,-122.884049
784,1,Large Barrel,1001894293,"Litter Bin; Alderwood Park, 1761 Lilac Dr",,18,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Alderwood Park, 1761 Lilac Dr",,,,,,,,20161013,20161107,49.033020,-122.783130
785,1,Large Barrel,1001894292,"Litter Bin; Alderwood Park, 1761 Lilac Dr",,17,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Alderwood Park, 1761 Lilac Dr",,,,,,,,20161013,20161107,49.032705,-122.781908
786,1,Large Barrel,1001894291,"Litter Bin; Alderwood Park, 1761 Lilac Dr",,16,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Alderwood Park, 1761 Lilac Dr",,,,,,,,20161013,20161107,49.033291,-122.781915
787,1,Large Barrel,1001894290,"Litter Bin; Alderwood Park, 1761 Lilac Dr",,15,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Alderwood Park, 1761 Lilac Dr",,,,,,,,20161013,20161107,49.033722,-122.784796
788,1,Large Barrel,1001894289,"Litter Bin; Alderwood Park, 1761 Lilac Dr",,14,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Alderwood Park, 1761 Lilac Dr",,,,,,,,20161013,20161107,49.036007,-122.783291
789,1,Large Barrel,1001895596,"Litter Bin; North Surrey Community Park, 15848 97A Ave",,481,,3,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"North Surrey Community Park, 15848 97A Ave",,,,,,,,20161028,20161028,49.178099,-122.783158
790,1,Large Barrel,1001895597,"Litter Bin; North Surrey Community Park, 15848 97A Ave",,482,,3,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"North Surrey Community Park, 15848 97A Ave",,,,,,,,20161028,20161028,49.178007,-122.782148
791,1,Large Barrel,1001895769,"Litter Bin; Strawberry Hill Park, 7676 122 St",,597,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Strawberry Hill Park, 7676 122 St",,,,,,,,20161031,20161107,49.142302,-122.882673
792,1,Large Barrel,1001895768,"Litter Bin; Strawberry Hill Park, 7676 122 St",,596,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Strawberry Hill Park, 7676 122 St",,,,,,,,20161031,20161107,49.142235,-122.884523
793,1,Large Barrel,1001895766,"Litter Bin; Strawberry Hill Park, 7676 122 St",,595,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Strawberry Hill Park, 7676 122 St",,,,,,,,20161031,20161107,49.142401,-122.884085
794,1,Large Barrel,1001895755,"Litter Bin; Starr Park, 19333 66 Ave",,594,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Starr Park, 19333 66 Ave",,,,,,,,20161031,20161107,49.124240,-122.688396
795,1,Large Barrel,1001895754,"Litter Bin; Springwood Forest Park, 5844 150 St",,593,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Springwood Forest Park, 5844 150 St",,,,,,,,20161031,20161107,49.108933,-122.806483
796,1,Large Barrel,1001895751,"Litter Bin; Southmere Village Park, 1701 Martin Dr",,591,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Southmere Village Park, 1701 Martin Dr",,,,,,,,20161031,20161107,49.036661,-122.808520
797,1,Large Barrel,1001895750,"Litter Bin; Southmere Village Park, 1701 Martin Dr",,590,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Southmere Village Park, 1701 Martin Dr",,,,,,,,20161031,20161107,49.036669,-122.805338
798,1,Large Barrel,1001895746,"Litter Bin; Southmere Village Park, 1701 Martin Dr",,587,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Southmere Village Park, 1701 Martin Dr",,,,,,,,20161031,20161107,49.033439,-122.809012
799,1,Large Barrel,1001895748,"Litter Bin; Southmere Village Park, 1701 Martin Dr",,589,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Southmere Village Park, 1701 Martin Dr",,,,,,,,20161031,20161107,49.032947,-122.805129
800,1,Large Barrel,1001895747,"Litter Bin; Southmere Village Park, 1701 Martin Dr",,588,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Southmere Village Park, 1701 Martin Dr",,,,,,,,20161031,20161107,49.033992,-122.808243
801,1,Large Barrel,1001894725,"Litter Bin; Erma Stephenson Park, 15920 110 Ave",,283,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Erma Stephenson Park, 15920 110 Ave",,,,,,,,20161019,20161107,49.200738,-122.784085
802,1,Large Barrel,1001894741,"Litter Bin; Fleetwood Park, 15802 80 Ave",,299,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Fleetwood Park, 15802 80 Ave",,,,,,,,20161019,20161107,49.147580,-122.783458
803,1,Large Barrel,1001894724,"Litter Bin; Erma Stephenson Park, 15920 110 Ave",,282,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Erma Stephenson Park, 15920 110 Ave",,,,,,,,20161019,20161107,49.202010,-122.784120
804,5,Ornamental,1001928771,,,,,,In Service,,,Surrey,BS# 55764,,,,,,,,Engineering,Engineering,,,,,,,,,,,,156 St S of 102 Ave W/Side,,,,,,,,20170428,20170428,49.187750,-122.789881
805,5,Ornamental,1001081154,,,,,,In Service,,2009,Surrey,BS# 55757,,,,,,,,Engineering,Engineering,,,,,,,,,,,,156 St N of 102 Ave W/Side,,Initial AB,,,,,,20090210,20170428,49.188335,-122.789640
806,5,Ornamental,1001081137,,,,,,In Service,,2009,Surrey,BS# 55763,,,,,,,,Engineering,Engineering,,,,,,,,,,,,156 St S of 104 Ave W/Side,,Initial AB,,,,,,20090210,20170428,49.191221,-122.789865
807,0,Trash,1001925799,,,1507109,,,In Service,,,Surrey,BS# 55922,,,,,,,,Engineering,Engineering,,,,,,BigBelly,BigBelly,HC5,1507109,,,108 Ave W of 165B St N/Side,,,,,,,,20170404,20171106,49.198934,-122.763431
808,5,Ornamental,1001080142,,,,,,In Service,,2009,Surrey,BS# 55837,,,,,,,,Engineering,Engineering,,,,,,,,,,,,University Dr N of 104 Ave E/Side,,Initial AB,,,,,,20090204,20170420,49.192067,-122.850682
809,0,Trash,1001925803,,,1507116,,,In Service,,,Surrey,BS# 55920,,,,,,,,Engineering,Engineering,,,,,,BigBelly,BigBelly,HC5,1507116,,,168 St N of 106 Ave E/Side,,,,,,,,20170404,20171106,49.195566,-122.756399
810,5,Ornamental,1001925796,,,,,,In Service,,,Surrey,BS# 59772,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20170404,20170420,49.198905,-122.783153
811,0,Trash,1001925798,,,1507107,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,BigBelly,BigBelly,HC5,1507107,,,72 Ave and 137 St NW Corner,,,,,,,,20170404,20171106,49.133683,-122.842925
812,0,Trash,1001080188,,,170577,,,In Service,,2009,Surrey,BS# 55429,Large Barrel,,,,,,,Engineering,Engineering,,,,,,BigBelly,BigBelly,,170577,,,KG Blvd N of 108 Ave E/Side,,Initial AB,,,,,,20090204,20171108,49.199677,-122.846382
813,5,Ornamental,1001927480,,,,,,In Service,,,Surrey,BS# 55593,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20170419,20170420,49.155714,-122.867827
814,5,Ornamental,1001927675,,,,,,In Service,,,Surrey,BS# 55439,,,,,,,,Engineering,Engineering,,,,,,,,,,,,KG Blvd S of 105A Ave W/Side,,,,,,,,20170420,20170420,49.194135,-122.845522
815,5,Ornamental,1001927679,,,,,,In Service,,,Surrey,BS# 55437,,,,,,,,Engineering,Engineering,,,,,,,,,,,,KG Blvd S of 108 Ave W/Side,,,,,,,,20170420,20170420,49.198464,-122.845925
816,5,Ornamental,1001928760,,,,,,In Service,,,Surrey,BS# 58950,,,,,,,,Engineering,Engineering,,,,,,,,,,,,104 Ave E of 158 St S/Side,,,,,,,,20170428,20170428,49.191452,-122.783926
817,1,Large Barrel,1001895557,"Litter Bin; Lionel Courchene Park, 9900 154 St",,448,,2,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Lionel Courchene Park, 9900 154 St",,,,,,,,20161028,20161028,49.182799,-122.793520
818,1,Large Barrel,1001895558,"Litter Bin; Lionel Courchene Park, 9900 154 St",,449,,2,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Lionel Courchene Park, 9900 154 St",,,,,,,,20161028,20161028,49.182603,-122.793793
819,1,Large Barrel,1001895559,"Litter Bin; Lionel Courchene Park, 9900 154 St",,450,,2,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Lionel Courchene Park, 9900 154 St",,,,,,,,20161028,20161028,49.181928,-122.795033
820,1,Large Barrel,1001895560,"Litter Bin; Lionel Courchene Park, 9900 154 St",,451,,2,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Lionel Courchene Park, 9900 154 St",,,,,,,,20161028,20161028,49.181747,-122.795388
821,1,Large Barrel,1001895561,"Litter Bin; Lionel Courchene Park, 9900 154 St",,452,,2,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Lionel Courchene Park, 9900 154 St",,,,,,,,20161028,20161028,49.181327,-122.794060
822,1,Large Barrel,1001895562,"Litter Bin; Lionel Courchene Park, 9900 154 St",,453,,2,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Lionel Courchene Park, 9900 154 St",,,,,,,,20161028,20161028,49.181452,-122.793826
823,1,Large Barrel,1001895563,"Litter Bin; Lionel Courchene Park, 9900 154 St",,454,,2,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Lionel Courchene Park, 9900 154 St",,,,,,,,20161028,20161028,49.181277,-122.793564
824,1,Large Barrel,1001894557,"Litter Bin; Bolivar Park, 13591 Crestview Dr",,124,,2,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Bolivar Park, 13591 Crestview Dr",,,,,,,,20161018,20161107,49.210575,-122.851715
825,1,Large Barrel,1001894556,"Litter Bin; Bolivar Park, 13591 Crestview Dr",,123,,2,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Bolivar Park, 13591 Crestview Dr",,,,,,,,20161018,20161107,49.210106,-122.852765
826,1,Large Barrel,1001894555,"Litter Bin; Bolivar Park, 13591 Crestview Dr",,122,,2,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Bolivar Park, 13591 Crestview Dr",,,,,,,,20161018,20161107,49.210314,-122.853210
827,1,Large Barrel,1001894554,"Litter Bin; Bob Rutledge Park, 5448 148 St",,121,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Bob Rutledge Park, 5448 148 St",,,,,,,,20161018,20161107,49.100876,-122.810924
828,1,Large Barrel,1001894553,"Litter Bin; Blumsen Park, 3536 Rosemary Heights Dr",,120,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Blumsen Park, 3536 Rosemary Heights Dr",,,,,,,,20161018,20161107,49.063838,-122.793374
829,1,Large Barrel,1001894552,"Litter Bin; Blackie Spit, 3136 McBride Ave",,119,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Blackie Spit, 3136 McBride Ave",,,,,,,,20161018,20161107,49.060086,-122.879233
830,1,Large Barrel,1001894551,"Litter Bin; Blackie Spit, 3136 McBride Ave",,118,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Blackie Spit, 3136 McBride Ave",,,,,,,,20161018,20161107,49.060284,-122.879339
831,1,Large Barrel,1001894550,"Litter Bin; Blackie Spit, 3136 McBride Ave",,117,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Blackie Spit, 3136 McBride Ave",,,,,,,,20161018,20161107,49.059842,-122.879902
832,1,Large Barrel,1001894549,"Litter Bin; Blackie Spit, 3136 McBride Ave",,116,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Blackie Spit, 3136 McBride Ave",,,,,,,,20161018,20161107,49.059781,-122.880064
833,1,Large Barrel,1001894548,"Litter Bin; Blackie Spit, 3136 McBride Ave",,115,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Blackie Spit, 3136 McBride Ave",,,,,,,,20161018,20161107,49.059577,-122.879639
834,1,Large Barrel,1001895862,"Litter Bin; Tom Binnie Park   (Olympic Venue Site), 10665 City Parkway",,664,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Tom Binnie Park   (Olympic Venue Site), 10665 City Parkway",,,,,,,,20161101,20161107,49.196672,-122.849015
835,1,Large Barrel,1001895861,"Litter Bin; Tom Binnie Park   (Olympic Venue Site), 10665 City Parkway",,663,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Tom Binnie Park   (Olympic Venue Site), 10665 City Parkway",,,,,,,,20161101,20161107,49.196224,-122.849501
836,1,Large Barrel,1001895872,"Litter Bin; Unwin Park, 13313 68 Ave",,674,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Unwin Park, 13313 68 Ave",,,,,,,,20161101,20161107,49.127793,-122.852817
837,1,Large Barrel,1001894287,"Litter Bin; A.J. McLellan Park, 16584 62a Ave",,12,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"A.J. McLellan Park, 16584 62a Ave",,,,,,,,20161013,20161107,49.115603,-122.763672
838,1,Large Barrel,1001894285,"Litter Bin; A.H.P. Matthew Park, 9762 132 St",,11,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"A.H.P. Matthew Park, 9762 132 St",,,,,,,,20161013,20161107,49.179922,-122.854194
839,1,Large Barrel,1001894284,"Litter Bin; A.H.P. Matthew Park, 9762 132 St",,10,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"A.H.P. Matthew Park, 9762 132 St",,,,,,,,20161013,20161107,49.180131,-122.854480
840,1,Large Barrel,1001894283,"Litter Bin; A.H.P. Matthew Park, 9762 132 St",,9,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"A.H.P. Matthew Park, 9762 132 St",,,,,,,,20161013,20161107,49.180282,-122.854715
841,1,Large Barrel,1001894279,"Litter Bin; Adams Road Park, 18160 68 Ave",,8,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Adams Road Park, 18160 68 Ave",,,,,,,,20161013,20161107,49.124204,-122.719913
842,1,Large Barrel,1001894278,"Litter Bin; Adams Road Park, 18160 68 Ave",,7,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Adams Road Park, 18160 68 Ave",,,,,,,,20161013,20161107,49.125611,-122.718946
843,1,Large Barrel,1001894277,"Litter Bin; 69H - Greenbelt, 19494 65 Ave",,6,,4,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"69H - Greenbelt, 19494 65 Ave",,,,,,,,20161013,20161107,49.120918,-122.685181
844,1,Large Barrel,1001895893,"Litter Bin; West Newton Cricket Park, 13008 59 Ave",,687,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"West Newton Cricket Park, 13008 59 Ave",,,,,,,,20161101,20161107,49.109343,-122.861953
845,1,Large Barrel,1001895891,"Litter Bin; West Newton Cricket Park, 13008 59 Ave",,686,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"West Newton Cricket Park, 13008 59 Ave",,,,,,,,20161101,20161107,49.109797,-122.861344
846,1,Large Barrel,1001895874,"Litter Bin; Unwin Park, 13313 68 Ave",,676,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Unwin Park, 13313 68 Ave",,,,,,,,20161101,20161107,49.128714,-122.851837
847,1,Large Barrel,1001895865,"Litter Bin; Unwin Park, 13313 68 Ave",,667,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Unwin Park, 13313 68 Ave",,,,,,,,20161101,20161107,49.126845,-122.854212
848,1,Large Barrel,1001895873,"Litter Bin; Unwin Park, 13313 68 Ave",,675,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Unwin Park, 13313 68 Ave",,,,,,,,20161101,20161107,49.128710,-122.852307
849,1,Large Barrel,1001895863,"Litter Bin; Unwin Park, 13313 68 Ave",,665,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Unwin Park, 13313 68 Ave",,,,,,,,20161101,20161107,49.126849,-122.854542
850,1,Large Barrel,1001895594,"Litter Bin; North Surrey Community Park, 15848 97A Ave",,479,,3,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"North Surrey Community Park, 15848 97A Ave",,,,,,,,20161028,20161028,49.179377,-122.784187
851,1,Large Barrel,1001894723,"Litter Bin; Enver Creek Park, 8170 146 St",,281,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Enver Creek Park, 8170 146 St",,,,,,,,20161019,20161107,49.152002,-122.815499
852,1,Large Barrel,1001894736,"Litter Bin; Fleetwood Park, 15802 80 Ave",,294,,1A,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Fleetwood Park, 15802 80 Ave",,,,,,,,20161019,20161107,49.147823,-122.784096
853,1,Large Barrel,1001894722,"Litter Bin; Enver Creek Park, 8170 146 St",,280,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Enver Creek Park, 8170 146 St",,,,,,,,20161019,20161107,49.152001,-122.815915
854,1,Large Barrel,1001894721,"Litter Bin; Enver Creek Park, 8170 146 St",,279,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Enver Creek Park, 8170 146 St",,,,,,,,20161019,20161107,49.151224,-122.817454
855,1,Large Barrel,1001894735,"Litter Bin; Fleetwood Park, 15802 80 Ave",,293,,1A,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Fleetwood Park, 15802 80 Ave",,,,,,,,20161019,20161107,49.148091,-122.783698
856,1,Large Barrel,1001894731,"Litter Bin; Erma Stephenson Park, 15920 110 Ave",,289,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Erma Stephenson Park, 15920 110 Ave",,,,,,,,20161019,20161107,49.202317,-122.781003
857,1,Large Barrel,1001894730,"Litter Bin; Erma Stephenson Park, 15920 110 Ave",,288,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Erma Stephenson Park, 15920 110 Ave",,,,,,,,20161019,20161107,49.201968,-122.781659
858,1,Large Barrel,1001894729,"Litter Bin; Erma Stephenson Park, 15920 110 Ave",,287,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Erma Stephenson Park, 15920 110 Ave",,,,,,,,20161019,20161107,49.201726,-122.781442
859,1,Large Barrel,1001894728,"Litter Bin; Erma Stephenson Park, 15920 110 Ave",,286,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Erma Stephenson Park, 15920 110 Ave",,,,,,,,20161019,20161107,49.200789,-122.781746
860,1,Large Barrel,1001894720,"Litter Bin; Enver Creek Park, 8170 146 St",,278,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Enver Creek Park, 8170 146 St",,,,,,,,20161019,20161107,49.151637,-122.817293
861,1,Large Barrel,1001894727,"Litter Bin; Erma Stephenson Park, 15920 110 Ave",,285,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Erma Stephenson Park, 15920 110 Ave",,,,,,,,20161019,20161107,49.201240,-122.781938
862,1,Large Barrel,1001894718,"Litter Bin; Elgin Heritage Park / Stewart Farm / Wards Marina, 13723 Crescent Rd",,276,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Elgin Heritage Park / Stewart Farm / Wards Marina, 13723 Crescent Rd",,,,,,,,20161019,20161107,49.063808,-122.846630
863,1,Large Barrel,1001894726,"Litter Bin; Erma Stephenson Park, 15920 110 Ave",,284,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Erma Stephenson Park, 15920 110 Ave",,,,,,,,20161019,20161107,49.201572,-122.782036
864,1,Large Barrel,1001895745,"Litter Bin; Southmere Village Park, 1701 Martin Dr",,586,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Southmere Village Park, 1701 Martin Dr",,,,,,,,20161031,20161107,49.031402,-122.810540
