,AAS_ID,COMMENTS,CONDITION,CONDITIONDATE,CRE_DATE,DATE_CLOSED,DATE_CONSTRUCTED,DESCRIPTION,DESIGNATION,DISASTER_RESPONSE_ROUTE,FACILITYID,GCNAME,GCPREDIR,GCROADS,GCSUFDIR,GCTYPE,GIS_ENTRY_STAGE,GREENWAY,INSERVICE_COST,INSERVICE_DATE,LEFTFROM,LEFTTO,LEGACYID,LIFECYCLE_COST,LOCATION,MAINTENANCE_RESPONSIBILITY,MAJOR_ROAD_NETWORK,MAP_PAGE,MATERIAL,MOD_DATE,NO_LANE,OPERATING_LOCATION,OPERATING_LOCATION_TYPE,OPERATIONAL_RESPONSIBILITY,OWNER,PARK_LEGACY_ID,PARK_OWNERSHIP,PAVING_DATE,PROJECT_NO,RD_CLASS,RIGHTFROM,RIGHTTO,ROADCODE,ROAD_CENTRELINE_TYPE,ROAD_CENTRELINE_TYPE2,ROAD_NAME,ROW_WIDTH,SPEED,STATUS,STATUS_DATE,STATUS_PARKS,STREETSWEEPING_ROUTE,STRUCTURES_INSPECTION_ROUTE,TRUCK_ROUTE,WARRANTYDATE,WARRANTY_PROVIDER,WORK_ASSIGNMENT,YR,YRS_LIFE_EXPECTANCY,YTD_COST
98,635,,,,19870812,,,,,None,1000980482,141,,141 ST,,ST,,,,,2605,2631,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,2604,2630,14100,0,Road,141 St,,50,Open,,,,,,,,,1993,,
99,619,,,,19870817,,,,,None,1000984830,141,,141 ST,,ST,,,,,3451,3499,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,3452,3498,14100,0,Road,141 St,,50,Open,,,,,,,,,1991,,
100,334,Offset Centreline Designation,,,19870902,20050915,20061030,,,None,1000982852,HYLAND,,HYLAND RD,,RD,,,,,14201,14399,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,14202,14398,06740,0,Road,Hyland Rd,17.1,50,Open,,,,,,,,,2014,,
101,112,,,,19881005,,,,,None,1000972593,142,,142 ST,,ST,,,,,7051,7099,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,7052,7098,14200,0,Road,142 St,,50,Open,,,,,,,,,1986,,
102,242,,,,19890809,,,,,None,1000979166,140A,,140A ST,,ST,,,,,8745,8783,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,8746,8782,14050,0,Road,140A St,,50,Open,,,,,,,,,1989,,
103,501,,,,19911010,,,,,None,1000975320,141A,,141A ST,,ST,,,,,8951,8969,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,8952,8970,14150,0,Road,141A St,,50,Open,,,,,,,,,1988,,
104,210,,,,19870928,,,,,None,1000974540,ANTRIM,,ANTRIM RD,,RD,,,,,14033,14083,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,14052,14084,11080,0,Road,Antrim Rd,,50,Open,,,,,,,,,1971,,
105,642,,,,19890320,,,,,None,1000973322,144,,144 ST,,ST,,,,,2801,2899,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,2802,2898,14400,0,Road,144 St,24,50,Open,,,,,,,,,1990,,
106,642,,,,19890320,,,,,None,1000982937,144,,144 ST,,ST,,,,,3001,3149,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,3002,3148,14400,0,Road,144 St,24,50,Open,,,,,,,,,1990,,
107,699,,,,19950306,,,,,None,1000976800,143B,,143B ST,,ST,,,,,7463,7471,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,7462,7462,14370,0,Road,143B St,,50,Open,,,,,,,,,1995,,
108,699,,,,20060203,,,,,None,1000978398,144,,144 ST,,ST,,,,,7451,7545,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,7456,7538,14400,0,Road,144 St,30,60,Open,,,,,,,,,1993,,
109,187,,,,19870903,,,,,None,1000984940,78A,,78A AVE,,AVE,,,,,14301,14349,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,14302,14348,07850,0,Road,78A Ave,,50,Open,,,,,,,,,1987,,
110,136,,,,19870923,,,,,None,1000983696,144,,144 ST,,ST,,,,,10351,10399,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,10352,10398,14400,0,Road,144 St,30,50,Open,,,,,,,,,1972,,
111,540,,,,20050915,20050915,20050502,,,None,1000976979,62,,62 AVE,,AVE,,,,,14651,14699,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,14652,14698,06200,0,Road,62 Ave,,50,Open,,,,,,,,,2007,,
112,699,,,,19870903,,,,,None,1000982493,74,,74 AVE,,AVE,,,,,14489,14549,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,14490,14548,07400,0,Road,74 Ave,,50,Open,,,,,,,,,1998,,
113,519,,,,19870903,,,,,None,1000972647,145A,,145A ST,,ST,,,,,7251,7399,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,7252,7398,14550,0,Road,145A St,,50,Open,,,,,,,,,2001,,
114,105,,,,19980526,,,,,None,1000980552,74,,74 AVE,,AVE,,,,,14601,14649,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,14602,14648,07400,0,Road,74 Ave,,50,Open,,,,,,,,,1998,,
115,550,,,,20030303,,,,,None,1000974066,74A,,74A AVE,,AVE,,,,,14451,14487,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,14448,14486,07450,0,Road,74A Ave,,50,Open,,,,,,,,,2002,,
116,458,,,,19980603,20050915,20061030,,,None,1000977260,WILTSHIRE,,WILTSHIRE DR,,DR,,,,,7501,7553,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,7502,7554,14525,0,Road,Wiltshire Dr,,50,Open,,,,,,,,,1998,,
117,458,,,,19980603,,,,,None,1000973955,WILTSHIRE,,WILTSHIRE DR,,DR,,,,,7557,7599,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,7556,7598,14525,0,Road,Wiltshire Dr,,50,Open,,,,,,,,,1998,,
118,458,,,,19970731,,,,,None,1000981180,146,,146 ST,,ST,,,,,7551,7599,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,7550,7598,14600,0,Road,146 St,,50,Open,,,,,,,,,1997,,
119,516,,,,19870818,,,,,None,1000972692,148,,148 ST,,ST,,,,,5401,5499,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,5400,5498,14800,0,Road,148 St,,50,Open,,,,,,,,,2003,,
120,580,,,,20090619,,,,,,1001126016,91A,,91A AVE,,AVE,Final AB,No,,,14801,14899,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,14802,14898,09150,0,Road,91A Ave,,50,Open,,,,,,,,,2009,,
121,720,,,,19871026,20050915,20061030,,,None,1000983523,21B,,21B AVE,,AVE,,,,,14851,14903,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,14852,14902,02170,0,Road,21B Ave,,50,Open,,,,,,,,,1987,,
122,714,,,,19881215,,,,,None,1000978492,150A,,150A ST,,ST,,,,,2171,2199,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,2172,2198,15050,0,Road,150A St,,50,Open,,,,,,,,,1989,,
123,694,,,,20031023,20050915,20030612,,,None,1000978567,150A,,150A ST,,ST,,,,,3489,3499,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,3488,3498,15050,0,Road,150A St,,50,Open,,,,,,,,,2004,,
124,694,,,,20050915,20050915,20030612,,,None,1000979519,150A,,150A ST,,ST,,,,,3579,3599,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,3580,3598,15050,0,Road,150A St,,50,Open,,,,,,,,,2004,,
125,587,,,,20070207,,,,,None,1000984278,59,,59 AVE,,AVE,,,,,14951,14999,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,14952,14998,05900,0,Road,59 Ave,,50,Open,,,,,,,,,2002,,
126,540,,,,20060410,,,,,None,1000973623,61,,61 AVE,,AVE,,,,,15029,15077,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,15030,15076,06100,0,Road,61 Ave,,50,Open,,,,,,,,,2006,,
127,540,,,,20060503,,,,,None,1000982944,62,,62 AVE,,AVE,,,,,14901,14951,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,14900,14950,06200,0,Road,62 Ave,,50,Open,,,,,,,,,2006,,
128,238,,,,19870903,,,,,None,1000984404,150A,,150A ST,,ST,,,,,7201,7299,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,7202,7298,15050,0,Road,150A St,,50,Open,,,,,,,,,1987,,
129,192,,,,20021210,,,,,None,1000978397,149,,149 ST,,ST,,,,,7451,7499,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,7452,7498,14900,0,Road,149 St,,50,Open,,,,,,,,,2003,,
130,238,,,,19870903,,,,,None,1000984264,76,,76 AVE,,AVE,,,,,14971,15049,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,14972,15048,07600,0,Road,76 Ave,24,50,Open,,,,,,,,,2005,,
131,590,,,,19930309,,,,,None,1000984037,150A,,150A ST,,ST,,,,,8247,8297,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,8238,8298,15050,0,Road,150A St,,50,Open,,,,,,,,,1993,,
132,326,,,,19880601,,,,,None,1000981124,86A,,86A AVE,,AVE,,,,,14951,14999,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,14952,14998,08650,0,Road,86A Ave,,50,Open,,,,,,,,,1988,,
133,326,,,,19870904,,,,,None,1000982402,150,,150 ST,,ST,,,,,8551,8599,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,8550,8598,15000,0,Road,150 St,,50,Open,,,,,,,,,1982,,
134,182,,,,19870909,,,,,None,1000983206,149,,149 ST,,ST,,,,,8851,8899,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,8852,8898,14900,0,Road,149 St,,50,Open,,,,,,,,,1978,,
135,337,,,,20010920,,,,,None,1000985374,100,,100 AVE,,AVE,,,,,14889,14899,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,14890,14898,10000,0,Road,100 Ave,30,60,Open,,,NORTH GUILDFORD,,,,,,1978,,
136,713,,,,19870813,,,,Translink,Secondary,1000984469,152,,152 ST,,ST,,,,,1751,1799,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,1750,1798,15200,0,Road,152 St,34,50,Open,,,TRANSLINK - T3 CURBS,,Truck Routes,,,,2009,,
137,582,,,,19870812,,,,Translink,Secondary,1000976671,152,,152 ST,,ST,,,,,2601,2697,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,2602,2698,15200,0,Road,152 St,34,50,Open,,,TRANSLINK - T3 CURBS,,Truck Routes,,,,1992,,
138,582,,,,19890602,,,,Translink,Secondary,1000974145,152,,152 ST,,ST,,,,,2801,2949,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,2802,2948,15200,0,Road,152 St,34,50,Open,,,TRANSLINK - T4 CURBS,,Truck Routes,,,,2006,,
139,590,,,,19950728,,,,,None,1000978226,151,,151 ST,,ST,,,,,8127,8149,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,8138,8148,15100,0,Road,151 St,,50,Open,,,,,,,,,1990,,
140,523,,,,19871204,,,,,None,1000983602,81,,81 AVE,,AVE,,,,,15101,15199,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,15102,15198,08100,0,Road,81 Ave,,50,Open,,,,,,,,,1990,,
141,523,,,,19870904,,,,Translink,Secondary,1000984259,152,,152 ST,,ST,,,,,8101,8169,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,8102,8168,15200,0,Road,152 St,30,60,Open,,,TRANSLINK - T7/T8 CURBS,,Truck Routes,,,,1990,,
142,378,,,,19871103,,,,,None,1000972727,151A,,151A ST,,ST,,,,,8479,8549,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,8480,8548,15150,0,Road,151A St,,50,Open,,,,,,,,,1980,,
143,536,,,,19870904,,,,,None,1000982144,152A,,152A ST,,ST,,,,,8501,8549,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,8502,8548,15250,0,Road,152A St,,50,Open,,,,,,,,,1982,,
144,715,,,,19870908,,,,,None,1000983697,FLEETWOOD,,FLEETWOOD DR,,DR,,,,,15251,15349,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,15252,15348,08885,0,Road,Fleetwood Dr,,50,Open,,,,,,,,,2000,,
145,595,,,,19881017,,,,,None,1000977032,94,,94 AVE,,AVE,,,,,15251,15299,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,15252,15298,09400,0,Road,94 Ave,,50,Open,,,,,,,,,1986,,
146,271,,,,19870908,,,,Translink,Secondary,1000978801,96,,96 AVE,,AVE,,,,,15251,15269,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,15252,15270,09600,0,Road,96 Ave,30,60,Open,,,,,Truck Routes,,,,1978,,
147,271,,,,19970130,,,,Translink,None,1000973925,104,,104 AVE,,AVE,,,,,15201,15299,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,15202,15298,10400,0,Road,104 Ave,42,50,Open,,,TRANSLINK - T8 CURBS,,Truck Routes,,,,1969,,
148,528,,,,19870810,,,,,None,1000980655,17A,,17A AVE,,AVE,,,,,15401,15599,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,15402,15598,01750,0,Road,17A Ave,,50,Open,,,,,,,,,1972,,
149,724,,,,19930917,,,,,None,1000975443,154,,154 ST,,ST,,,,,2601,2615,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,2602,2616,15400,0,Road,154 St,,50,Open,,,,,,,,,1998,,
150,595,,,,19881017,,,,,None,1000976465,94,,94 AVE,,AVE,,,,,15301,15349,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,15302,15348,09400,0,Road,94 Ave,,50,Open,,,,,,,,,1986,,
151,376,,,,19870807,,,,,None,1000974531,156,,156 ST,,ST,,,,,1801,1849,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,1802,1848,15600,0,Road,156 St,24,50,Open,,,,,No Heavy Truck Routes,,,,1973,,
152,724,,,,19870812,,,,,None,1000981200,26,,26 AVE,,AVE,,,,,15501,15599,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,15502,15598,02600,0,Road,26 Ave,,50,Open,,,,,,,,,1994,,
153,704,,,,19920203,,,,,None,1000980317,80A,,80A AVE,,AVE,,,,,15651,15699,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,15652,15698,08050,0,Road,80A Ave,,50,Open,,,,,,,,,1992,,
154,594,,,,19870904,,,,,None,1000984783,156,,156 ST,,ST,,,,,8779,8799,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,8778,8798,15600,0,Road,156 St,30,50,Open,,,,,,,,,1973,,
155,594,,,,19970203,,,,,None,1000985383,156,,156 ST,,ST,,,,,8971,8999,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,8972,8998,15600,0,Road,156 St,30,50,Open,,,,,,,,,1994,,
156,690,,,,19940513,,,,,None,1000978769,156A,,156A ST,,ST,,,,,9025,9045,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,9010,9048,15650,0,Road,156A St,,50,Open,,,,,,,,,1994,,
157,395,,,,19870908,,,,,None,1000983221,90,,90 AVE,,AVE,,,,,15651,15699,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,15652,15698,09000,0,Road,90 Ave,,50,Open,,,,,,,,,1989,,
158,271,,,,19870923,,,,Translink,None,1000972916,104,,104 AVE,,AVE,,,,,15601,15699,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,15602,15698,10400,0,Road,104 Ave,42,50,Open,,,TRANSLINK - T8 CURBS,,Truck Routes,,,,1994,,
159,712,,,,19870807,,,,,None,1000983930,157,,157 ST,,ST,,,,,1601,1799,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,1602,1798,15700,0,Road,157 St,,50,Open,,,,,,,,,1972,,
160,525,,,,19870807,,,,,None,1000974106,MCBETH,,MCBETH RD,,RD,,,,,15737,15865,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,15720,15898,01830,0,Road,McBeth Rd,,50,Open,,,,,,,,,2014,,
161,641,,,,20140729,,,,,,1001758192,158,,158 ST,,ST,Initial AB,,,,2801,2899,,,,,,,Asphalt,20171206,2,,,,Surrey,,,,,Local,2802,2898,15800,0,Road,158 St,,50,Open,,,,,,,,,2015,,
162,577,,,,19980807,20050915,20030612,,,None,1000977146,158,,158 ST,,ST,,,,,8253,8299,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,8254,8298,15800,0,Road,158 St,24,50,Open,,,,,,,,,1993,,
163,704,,,,19910711,,,,,None,1000973932,158,,158 ST,,ST,,,,,8051,8135,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,8052,8148,15800,0,Road,158 St,,50,Open,,,,,,,,,1993,,
164,577,,,,19980807,,,,,None,1000980077,158,,158 ST,,ST,,,,,8301,8349,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,8302,8348,15800,0,Road,158 St,24,50,Open,,,,,,,,,1998,,
165,566,,,,20020702,,,,,None,1000979338,83,,83 AVE,,AVE,,,,,15801,15899,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,15802,15898,08300,0,Road,83 Ave,,50,Open,,,,,,,,,1993,,
166,549,,,,19881228,20050915,20061030,,,None,1000977487,89,,89 AVE,,AVE,,,,,15701,15749,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,15702,15748,08900,0,Road,89 Ave,,50,Open,,,,,,,,,1989,,
167,395,,,,19881228,,,,,None,1000976809,90,,90 AVE,,AVE,,,,,15701,15799,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,15702,15798,09000,0,Road,90 Ave,,50,Open,,,,,,,,,1989,,
168,719,,,,19940722,,,,,None,1000983061,99A,,99A AVE,,AVE,,,,,15701,15849,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,15702,15848,09950,0,Road,99A Ave,,50,Open,,,,,,,,,2015,,
169,271,,,,19870924,,,,,None,1000978954,100,,100 AVE,,AVE,,,,,15801,15949,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,15802,15948,10000,0,Road,100 Ave,30,60,Open,,,,,,,,,1978,,
170,685,,,,19870924,,,,,None,1000980026,159,,159 ST,,ST,,,,,10851,10899,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,10852,10898,15900,0,Road,159 St,,50,Open,,,,,,,,,1999,,
171,664,,,,20111026,,,,,,1001217110,28A,,28A AVE,,AVE,Initial AB,,,,16051,16099,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,16052,16098,02850,0,Road,28A Ave,,50,Open,,,,,,,,,2012,,
172,664,,,,20111026,,,,,,1001217111,28A,,28A AVE,,AVE,Initial AB,,,,16101,16149,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,16102,16148,02850,0,Road,28A Ave,,50,Open,,,,,,,,,2012,,
173,611,,,,20050915,20050915,20030612,,,None,1000979651,30,,30 AVE,,AVE,,,,,16001,16073,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,16002,16072,03000,0,Road,30 Ave,,50,Open,,,,,,,,,2003,,
174,620,,,,19960329,,,,,None,1000976239,HUMBERSIDE,,HUMBERSIDE AVE,,AVE,,,,,15925,15999,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,15926,15998,03607,0,Road,Humberside Ave,,50,Open,,,,,,,,,2002,,
175,549,,,,19890710,,,,,None,1000982870,159A,,159A ST,,ST,,,,,8851,8899,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,8852,8898,15950,0,Road,159A St,,50,Open,,,,,,,,,1990,,
176,395,,,,19901011,,,,,None,1000976445,160,,160 ST,,ST,,,,,8851,8899,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,8852,8898,16000,0,Road,160 St,30,60,Open,,,,,Truck Routes,,,,1987,,
177,385,,,,19970203,,,,Translink,None,1000981884,88,,88 AVE,,AVE,,,,,16051,16099,,,,Engineering,Yes,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,16052,16098,08800,0,Road,88 Ave,30,50,Open,,,TRANSLINK - T7 CURBS,,Truck Routes,,,,1996,,
178,685,,,,19910808,,,,,None,1000978473,159,,159 ST,,ST,,,,,10601,10649,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,10602,10648,15900,0,Road,159 St,,50,Open,,,,,,,,,1991,,
179,568,,,,20120112,,,,,None,1001226255,112,,112 AVE,,AVE,,,,,16001,16199,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,16002,16198,11200,0,Road,112 Ave,24,50,Open,,,,,,,,,1993,,
180,601,,,,20080605,,,,,None,1000981148,28,,28 AVE,,AVE,,,,,16201,16249,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,16202,16248,02800,0,Road,28 Ave,24,50,Open,,,,,,,,,2008,,
181,611,,,,20050915,20050915,20030612,,,None,1000979863,161,,161 ST,,ST,,,,,3069,3071,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,3068,3072,16100,0,Road,161 St,,50,Open,,,,,,,,,2003,,
182,357,,,,19941108,,,,,None,1000974498,162,,162 ST,,ST,,,,,8601,8669,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,8602,8668,16200,0,Road,162 St,,50,Open,,,,,,,,,1989,,
183,717,,,,19870904,,,,Translink,None,1000979786,88,,88 AVE,,AVE,,,,,16201,16399,,,,Engineering,Yes,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,16202,16398,08800,0,Road,88 Ave,30,50,Open,,,TRANSLINK - T7 CURBS,,Truck Routes,,,,1998,,
184,129,,,,19920102,20050915,20061030,,,None,1000981977,162,,162 ST,,ST,,,,,9051,9069,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,9052,9068,16200,0,Road,162 St,,50,Open,,,,,,,,,1992,,
185,568,,,,20030812,,,,,None,1000973617,162,,162 ST,,ST,,,,,11351,11399,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,11350,11398,16200,0,Road,162 St,,50,Open,,,,,,,,,1993,,
186,601,,,,20160218,,,,,None,1001860358,164,,164 ST,,ST,,,,,2601,2669,1000980033,0,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,2602,2668,16400,0,Road,164 St,24,50,Open,,,,,,,,,2010,,0
187,601,,,,19870811,,,,,None,1000983739,28,,28 AVE,,AVE,,,,,16351,16399,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,16352,16398,02800,0,Road,28 Ave,24,50,Open,,,,,,,,,2010,,
188,384,,,,20060710,20050915,20030612,,,None,1000977640,BELL,,BELL RD,,RD,,,,,16449,16475,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,16450,16474,05815,0,Road,Bell Rd,24,50,Open,,,,,,,,,2006,,
189,496,,,,19870908,,,,,None,1000973103,164,,164 ST,,ST,,,,,8299,8399,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,8298,8398,16400,0,Road,164 St,24,50,Open,,,,,,,,,2003,,
190,717,,,,19970203,,,,Translink,None,1000976669,88,,88 AVE,,AVE,,,,,16401,16499,,,,Engineering,Yes,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,16402,16498,08800,0,Road,88 Ave,30,50,Open,,,TRANSLINK - T7 CURBS,,Truck Routes,,,,1989,,
191,717,,,,19910108,,,,,None,1000979501,165,,165 ST,,ST,,,,,8801,8899,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,8802,8898,16500,0,Road,165 St,,50,Open,,,,,,,,,1991,,
192,480,,,,19960416,20050915,20030612,,,None,1000979410,163,,163 ST,,ST,,,,,10901,10999,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,10902,10998,16300,0,Road,163 St,,50,Open,,,,,,,,,1996,,
193,480,,,,19911010,,,,,None,1000973427,109,,109 AVE,,AVE,,,,,16301,16399,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,16302,16398,10900,0,Road,109 Ave,,50,Open,,,,,,,,,1991,,
194,601,,,,19870811,,,,,None,1000982755,28,,28 AVE,,AVE,,,,,16701,16799,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,16702,16798,02800,0,Road,28 Ave,24,50,Open,,,,,,,,,2009,,
195,384,,,,19870831,,,,,None,1000985482,57A,,57A AVE,,AVE,,,,,16643,16699,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,16644,16698,05750,0,Road,57A Ave,24,50,Open,,,,,,,,,2001,,
196,384,,,,19870831,20050915,20030612,,,None,1000978043,BELL,,BELL RD,,RD,,,,,16577,16599,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,16576,16598,05815,0,Road,Bell Rd,24,50,Open,,,,,,,,,2005,,
197,682,,,,20010423,,,,,None,1000984663,63,,63 AVE,,AVE,,,,,16643,16723,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,16644,16722,06300,0,Road,63 Ave,24,50,Open,,,,,,,,,2000,,
198,682,,,,19870828,20050915,20030612,,,None,1000974347,63,,63 AVE,,AVE,,,,,16725,16763,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,16724,16762,06300,0,Road,63 Ave,24,50,Open,,,,,,,,,2000,,
199,65,,,,19980723,,,,,None,1000975213,165B,,165B ST,,ST,,,,,10801,10849,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,10802,10848,16570,0,Road,165B St,,50,Open,,,,,,,,,1998,,
