,ANCILLARYROLE,ENABLED,DETENTION_POND_TYPE,DETENTION_POND_TYPE2,FACILITYID,LEGACYID,NODE_NO,LIVE_STORAGE_CAPACITY,MAX_STORAGE_DEPTH,PEAK_DISCHARGE,STATUS,OPERATING_STATUS,YR,OWNER,PROJECT_NO,LOCATION,COMMENTS,GIS_ENTRY_STAGE,WARRANTYDATE,CONDITION,CONDITIONDATE,LAST_INSP_DATE,OPS_POND_TYPE,SPILLWAY,FENCE,CRE_DATE,MOD_DATE,LEGACY_POND_NO,LEGACY_DETAIL_REPORT,Latitude,Longitude
670,,1,0,Above Ground Municipal,1000429548,79497,1588610066,,,,In Service,Open,1990,Surrey,D889,,,Final AB,,,,,,,,20060629,20140416,0639,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0639.pdf,49.185068,-122.781802
671,,1,0,Above Ground Municipal,1000429549,79498,1566909932,,,,In Service,Open,1981,Surrey,A-312,,,Final AB,,,,,,,,20060629,20140416,0638,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0638.pdf,49.182653,-122.787801
672,,1,2,Below Ground Municipal,1001742264,,1594709932,,,,In Service,Open,1991,Surrey,7889-0167-00,,1500 CONC,Final AB,,,,,,,,20140417,20140417,,,49.182637,-122.780139
673,,1,0,Above Ground Municipal,1000429475,123517,1569309540,,,,In Service,Open,1986,Surrey,7880-5360-00,,,Final AB,,,,,,,,20060629,20140425,0603,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0603.pdf,49.175551,-122.787185
674,,1,0,Above Ground Municipal,1000429476,123518,1553509539,,,,In Service,Open,1980,Surrey,A-158,,,Final AB,,,,,,,,20060629,20140425,0602,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0602.pdf,49.175537,-122.791547
675,,1,0,Above Ground Municipal,1000429477,123519,1584309541,,,,In Service,Open,1982,Surrey,A-431,,,Final AB,,,,,,,,20060629,20140425,0607,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0607.pdf,49.175566,-122.783037
676,,1,0,Above Ground Municipal,1000429473,123515,1587909541,,,,In Service,Open,1987,Surrey,7886-0267-00,,,Final AB,,,,,,,,20060629,20140425,0608,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0608.pdf,49.175571,-122.782035
677,,1,0,Above Ground Municipal,1000429406,123528,1532909328,,,,In Service,Open,1986,Surrey,7885-0172-00,,,Final AB,,,,,,,,20060629,20140428,0609,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0609.pdf,49.171730,-122.797253
678,,1,0,Above Ground Municipal,1000429400,123522,1550109537,,,,In Service,Open,1984,Surrey,A358,,,Final AB,,,,,,,,20060629,20140428,0601,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0601.pdf,49.175517,-122.792471
679,,1,0,Above Ground Municipal,1000429404,123526,1546709538,,,,In Service,Open,1980,Surrey,A-158,,,Final AB,,,,,,,,20060629,20140428,0600,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0600.pdf,49.175527,-122.793429
680,,1,0,Above Ground Municipal,1000429407,123529,1546909097,,,,In Service,Open,1985,Surrey,7883-4060-00,,,Final AB,,,,,,,,20060629,20140428,0610,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0610.pdf,49.167551,-122.793391
681,,1,0,Above Ground Municipal,1000429402,123524,1539209538,,,,In Service,Open,1980,Surrey,A-158,,,Final AB,,,,,,,,20060629,20140428,0598,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0598.pdf,49.175541,-122.795473
682,,1,2,Below Ground Municipal,1000429581,142926,1346708399,,,,In Service,Open,1990,Surrey,7888-0554-00,,,Final AB,,,,,,,,20060629,20140717,0666,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0666.pdf,49.155000,-122.848693
683,,1,2,Below Ground Municipal,1001408413,,1223408362,,,,In Service,Open,1988,Surrey,7887-0345-00,,,Final AB,,,,,,,,20120417,20140717,0680,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0680.pdf,49.154368,-122.882701
684,,1,1,Above Ground Private,1001408437,,1218508424,,,,,,,Surrey,,,,,,,,,,,,20120417,20140717,0977,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0977.pdf,49.155492,-122.884059
685,,1,3,Below Ground Private,1001755524,,1394511512,,,,In Service,Open,2014,Private,7810-0091-00,,,Final AB,,,,,,,,20140707,20140922,,,49.211327,-122.835292
686,,1,3,Below Ground Private,1001755525,,1395611512,,,,In Service,Open,2014,Private,7810-0091-00,,,Final AB,,,,,,,,20140707,20140922,,,49.211326,-122.834998
687,,1,2,Below Ground Municipal,1001728262,,1885103368,,,,In Service,Open,2013,Surrey,7812-0160-00,,,Final AB,,,,,,,,20141023,20141023,,,49.063681,-122.700677
688,,1,2,Below Ground Municipal,1001728263,,1885203368,,,,In Service,Open,2013,Surrey,7812-0160-00,,,Final AB,,,,,,,,20141023,20141023,,,49.063680,-122.700649
689,,1,2,Below Ground Municipal,1001408409,,1640909256,,,,,,,Surrey,,,,,,,,,,,,20120417,,0618,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0618.pdf,49.170371,-122.767442
690,,1,2,Below Ground Municipal,1001728341,,1886203401,,,,In Service,Open,2014,Surrey,7812-0160-00,,,Initial AB,,,,,,,,20140206,20141023,,,49.064268,-122.700372
691,,1,2,Below Ground Municipal,1001728264,,1885103402,,,,In Service,Open,2014,Surrey,7812-0160-00,,,Final AB,,,,,,,,20141023,20141023,,,49.064289,-122.700673
692,,1,0,Above Ground Municipal,1000429526,370780,1274707565,,,,In Service,Open,1980,Surrey,9550,,,,,,,,,,,20030101,,0622,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0622.pdf,49.139911,-122.868586
693,,1,2,Below Ground Municipal,1001728265,,1885203402,,,,In Service,Open,2014,Surrey,7812-0160-00,,,Final AB,,,,,,,,20141023,20141023,,,49.064289,-122.700646
694,,1,0,Above Ground Municipal,1000429555,79504,1556109745,,,,In Service,Open,1980,Surrey,9204,,,Final AB,,,,,,,,20060629,20080429,0634,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0634.pdf,49.179268,-122.790808
695,,1,2,Below Ground Municipal,1001728335,,1886203324,,,,In Service,Open,2014,Surrey,7812-0160-00,,,Final AB,,,,,,,,20140206,20141023,,,49.062878,-122.700379
696,,1,2,Below Ground Municipal,1001728336,,1886303324,,,,In Service,Open,2014,Surrey,7812-0160-00,,,Final AB,,,,,,,,20140206,20141023,,,49.062879,-122.700353
697,,1,2,Below Ground Municipal,1001728338,,1886303348,,,,In Service,Open,2014,Surrey,7812-0160-00,,,Final AB,,,,,,,,20140206,20141023,,,49.063307,-122.700351
698,,1,2,Below Ground Municipal,1001728337,,1886203348,,,,In Service,Open,2014,Surrey,7812-0160-00,,,Final AB,,,,,,,,20140206,20141023,,,49.063306,-122.700378
699,,1,2,Below Ground Municipal,1001728339,,1886203372,,,,In Service,Open,2014,Surrey,7812-0160-00,,,Final AB,,,,,,,,20140206,20141023,,,49.063744,-122.700375
700,,1,2,Below Ground Municipal,1001728340,,1886303372,,,,In Service,Open,2014,Surrey,7812-0160-00,,,Final AB,,,,,,,,20140206,20141023,,,49.063744,-122.700348
701,,1,2,Below Ground Municipal,1001728342,,1886303401,,,,In Service,Open,2014,Surrey,7812-0160-00,,,Initial AB,,,,,,,,20140206,20141023,,,49.064268,-122.700345
702,,1,0,Above Ground Municipal,1000429465,115632,1498509313,,,,In Service,Open,1978,Surrey,4264,Barry Mathers Park,,Final AB,,,,,,,,20060629,20111116,1112,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/1112.pdf,49.171482,-122.806737
703,,1,0,Above Ground Municipal,1000429361,148848,1401408366,,,,History,Closed,,Surrey,D-1301,60B Ave & 190 St,,Final AB,,,,,,,,20060629,20111116,,,49.154381,-122.833584
704,,1,0,Above Ground Municipal,1000429362,148849,1402608311,,,,In Service,Open,1991,Surrey,7888-0113,,,Final AB,,,,,,,,20060629,20111116,0667,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0667.pdf,49.153393,-122.833275
705,,1,3,Below Ground Private,1001220278,,1943706547,,,,In Service,Open,2010,Private,7806-0342-00,,,Final AB,,,,,,,,20111114,20111114,,,49.121154,-122.684184
706,,1,0,Above Ground Municipal,1000429557,370767,1545610332,3.4,,5.25,In Service,Open,2002,Surrey,4899-062,Guildford Heights Park,,Final AB,,,,,,,,20041019,20111115,no_id1p24,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/no_id1p24.pdf,49.189892,-122.793667
707,,1,0,Above Ground Municipal,1001217792,,1558003021,,,,In Service,Open,2011,Surrey,7806-0137-00,,,Final AB,,,,,,Sod,Yes,20111102,20111115,,,49.057590,-122.790796
708,,1,0,Above Ground Municipal,1001126781,,1465503330,,,,In Service,Open,1998,Surrey,7895-0272-00,3387 KGB,,Final AB,,,,,,,,20090629,20111115,no_id1p103,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/no_id1p103.pdf,49.063231,-122.816247
709,,1,1,Above Ground Private,1000429472,360077,1609802252,,,,History,Open,1988,Surrey,7887-0811,,,Final AB,,,,,,,,20060629,20111117,1139,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/1139.pdf,49.043649,-122.776580
710,,1,0,Above Ground Municipal,1000429348,108640,1424209119,,,,In Service,Open,1990,Surrey,7888-0672,Behind 9072 142A St,Now with a walkway/Path through park,Final AB,,,,,,,,20060629,20111117,1106,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/1106.pdf,49.167996,-122.827244
711,,1,0,Above Ground Municipal,1000429335,355524,1529202102,,,,In Service,Open,1984,Surrey,7883-202,,,Final AB,,,,,,,,20060629,20111117,,,49.040969,-122.798780
712,,1,0,Above Ground Municipal,1000429474,123516,1580309538,,,,In Service,Open,1986,Surrey,7883-1740-00,,,Final AB,,,,,,Sod,,20060629,20140425,0604,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0604.pdf,49.175519,-122.784140
713,,1,0,Above Ground Municipal,1000429510,92943,1242709355,,,,In Service,Open,1981,Surrey,A-375,,,Final AB,,,,,,,,20060629,20140429,0816,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0816.pdf,49.172332,-122.877326
714,,1,0,Above Ground Municipal,1001408127,,1401202820,,,,In Service,Open,2014,Surrey,4898-6060-00,Chantrell Detention Pond,,Final AB,,,,,,,,20120413,20140505,2030,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/2030.pdf,49.054023,-122.833978
715,,1,0,Above Ground Municipal,1000429468,115635,1439509041,,,,In Service,Open,1979,Surrey,9427,,,Final AB,,,,,,,,20060629,20140506,0853,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0853.pdf,49.166591,-122.823044
716,,1,0,Above Ground Municipal,1001408373,,1457408914,,,,In Service,Open,1981,Surrey,A364,,,Final AB,,,,,,,,20120417,20140506,0854,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0854.pdf,49.164286,-122.818104
717,,1,0,Above Ground Municipal,1000429358,148845,1416808527,,,,In Service,Open,1991,Surrey,7886-0459-00,,,Final AB,,,,,,,,20060629,20140507,1118,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/1118.pdf,49.157285,-122.829337
718,,1,0,Above Ground Municipal,1000429359,148846,1421008522,,,,In Service,Open,1991,Surrey,7886-0459-00,,,Final AB,,,,,,,,20060629,20140507,,,49.157199,-122.828166
719,,1,0,Above Ground Municipal,1000429467,115634,1439809201,,,,In Service,Open,1987,Surrey,7886-1370-00,,,Final AB,,,,,,,,20060629,20140507,0852,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0852.pdf,49.169485,-122.822946
