,STRUCTURE_TYPE,STRUCTURE_TYPE2,DESCRIPTION,LOCATION,STRUCTURE_DETAIL_TYPE,SPECIAL_FEATURES,MATERIAL_TYPE,WIDTH_M,SEATING_TYPE,GIFT_DONATION,PLAQUE_DETAIL,BENCH_STYLE,CAPACITY,DIMENSION_M2,COMPONENT_TYPE,SURFACE_MATERIAL,WINTERIZED,LENGTH_M,HOUSE_NO,STATUS,STATUS_DATE,PARK_OWNERSHIP,INSERVICE_DATE,INSERVICE_COST,CONDITION,YRS_LIFE_EXPECTANCY,WARRANTYDATE,WARRANTY_PROVIDER,OPERATING_LOCATION,OPERATING_LOCATION_TYPE,Latitude,Longitude
108,2,Plumbing Fixtures,"Water Fountain; Erma Stephenson Park, 15920 110 Ave","on East wall of washroom, ref # 1",,,Metal,,,,,,,,Fountain,,,,15920,OPERATING,20100624103700,,20100621,0,,,,,"Erma Stephenson Park, 15920 110 Ave",Park,49.201790,-122.781630
109,1,Gates,"Bollard; Newton Athletic Park, 7395 - 128 St",SW corner of parking lot # 1,Bollard,,,,,,,,,,,,,,07395,OPERATING,,,20160601,,,,,,"Newton Athletic Park, 7395 128 St",Park,49.136498,-122.869882
110,1,Gates,"Bollard; Newton Pond, 13720 70 Ave",138 St Entrance (North),Bollard,,,,,,,,,,,,,,13720,OPERATING,,,20160526,,,,,,"Newton Pond, 13720 70 Ave",Park,49.129137,-122.838875
111,1,Gates,"Access Gate; Hi-Knoll Park, 19569 Colebrook Rd","SE corner of park, 196 St",Barrier - Single,,Metal,,,,,,,,,,,,19569,OPERATING,,,,,,,,,"Hi-Knoll Park, 19569 Colebrook Rd",Park,49.089538,-122.678018
112,1,Gates,"Bollard; Newton Pond, 13720 70 Ave",70 Ave and 136B St park entrance,Bollard,,,,,,,,,,,,,,13720,OPERATING,,,20160526,,,,,,"Newton Pond, 13720 70 Ave",Park,49.129951,-122.843224
113,6,Other,"Dog Fitness Course; Kennedy Park, 9058 Holt Rd",north loop,,,,,,,,,,,,,,,09058,OPERATING,,,,,,,,,"Kennedy Park, 9058 Holt Rd",,49.167604,-122.885415
114,6,Other,"Dog Fitness Course; Kennedy Park, 9058 Holt Rd",south loop,,,,,,,,,,,,,,,09058,OPERATING,,,,,,,,,"Kennedy Park, 9058 Holt Rd",,49.167245,-122.884765
115,6,Other,"Irrigation Box; Goldstone Park, 5850 146 St",NW corner of soccer 1,,,,,,,,,,,,,,,05850,OPERATING,,,,,,,,,"Goldstone Park, 5850 146 St",Park,49.109779,-122.816964
116,6,Other,"Irrigation Box x 3; Goldstone Park, 5850 146 St",North side of soccer 1,,,,,,,,,,,,,,,05850,OPERATING,,,,,,,,,"Goldstone Park, 5850 146 St",Park,49.109767,-122.816711
117,6,Other,"Irrigation Box; Goldstone Park, 5850 146 St",West side of soccer 1,,,,,,,,,,,,,,,05850,OPERATING,,,,,,,,,"Goldstone Park, 5850 146 St",Park,49.109494,-122.817207
118,6,Other,"Irrigation Box; Goldstone Park, 5850 146 St",West side of soccer 1,,,,,,,,,,,,,,,05850,OPERATING,,,,,,,,,"Goldstone Park, 5850 146 St",Park,49.109139,-122.817221
119,6,Other,"Irrigation Box; Goldstone Park, 5850 146 St",South east side of soccer 1,,,,,,,,,,,,,,,05850,OPERATING,,,,,,,,,"Goldstone Park, 5850 146 St",Park,49.108828,-122.816957
120,1,Gates,"Metal Locking Gate; Blackie Spit, 3136 McBride Ave",Blackie's Spit-McBride Ave. Parking Lot,Barrier - Double,,Metal,,,,,,,,,,,,03136,OPERATING,,,,0,,,,,"Blackie Spit, 3136 McBride Ave",Park,49.058901,-122.882393
121,0,Benches and Bleachers,"2 Fixed Location Benches; Dominion Park, 8225 - 134 St",Adjacent To Pathway,,,,0,Bench,,,,0,,,,,,08225,OPERATING,,,,0,,,,,"Dominion Park, 8225 134 St",,49.152227,-122.851588
122,0,Benches and Bleachers,"Bench; Hunter Park - 88A, 5480 - 184A St",Near middle of park,,,,0,Bench,,,,0,,,,,,05480,OPERATING,,,,0,,,,,"Hunter Park, 5480 184A St",,49.102080,-122.711031
123,0,Benches and Bleachers,"Concrete Bench; Northview Park, 11149 - 156 St",,,,,0,Bench,,,,0,,,,,,11149,OPERATING,,,,0,,,,,"Northview Park, 11149 156 St",,49.205016,-122.790053
124,3,Shelters and Tables,"Table #2 - Permanent; City Hall Grounds, 14245 56 Ave","grass area west of cafe, west table",,,Wood,,,,,,,,Table - Permanent,,,,14245,OPERATING,20051014165400,,,0,,,,,"City Hall Grounds, 14245 56 Ave",Land,49.105622,-122.826755
125,3,Shelters and Tables,"Table #3 - Permanent; City Hall Grounds, 14245 56 Ave","grass area west of cafe, south table",,,Wood,,,,,,,,Table - Permanent,,,,14245,OPERATING,20051014165500,,,0,,,,,"City Hall Grounds, 14245 56 Ave",Land,49.105534,-122.826661
126,3,Shelters and Tables,"Table #4 - Permanent; City Hall Grounds, 14245 56 Ave","grass area west of cafe, east table",,,Wood,,,,,,,,Table - Permanent,,,,14245,OPERATING,20051014165600,,,0,,,,,"City Hall Grounds, 14245 56 Ave",Land,49.105602,-122.826476
127,3,Shelters and Tables,"Table #5 - Permanent; City Hall Grounds, 14245 56 Ave",west of pond and waterfall,,,Wood,,,,,,,,Table - Permanent,,,,14245,OPERATING,20051014165700,,,0,,,,,"City Hall Grounds, 14245 56 Ave",Land,49.105227,-122.827066
128,1,Gates,"Bollard; 122E - Detention Pond, 1894 139a St",At middle of asphalt path on East side of lane,Bollard,,,,,,,,,,,,,,01894,OPERATING,20020722,,19890516,0,,,,,"122E - Detention Pond / Bell Estates Park, 1894 139a St",,49.036641,-122.835128
129,1,Gates,"Bollard; 122E - Detention Pond, 1894 139a St",At middle of asphalt path on West side of lane,Bollard,,,,,,,,,,,,,,01894,OPERATING,20020722,,19890516,0,,,,,"122E - Detention Pond / Bell Estates Park, 1894 139a St",,49.036636,-122.835217
130,1,Gates,"Bollard; Royal Heights Park, 9780 Crown Cres",At Crown Cr Entrance,Bollard,,Metal,,,,,,,,,,,,09780,OPERATING,,,20160510,,,,,,"Royal Heights Park, 9780 Crown Cres",,49.180193,-122.905379
131,3,Shelters and Tables,"Table #2 - Permanent; Unwin Park, 13313 - 68 Ave",East side of pool,,,Concrete,,,,,,,,Table - Permanent,,,,13313,OPERATING,,,,0,,,,,"Unwin Park, 13313 68 Ave",Park,49.126992,-122.854160
132,3,Shelters and Tables,"Table #3 - Permanent; Unwin Park, 13313 - 68 Ave",South side of pool,,,Concrete,,,,,,,,Table - Permanent,,,,13313,OPERATING,,,,0,,,,,"Unwin Park, 13313 68 Ave",Park,49.126872,-122.854592
133,3,Shelters and Tables,"Table #4 - Permanent; Unwin Park, 13313 - 68 Ave",South of waterplayground,,,Concrete,,,,,,,,Table - Permanent,,,,13313,OPERATING,,,,0,,,,,"Unwin Park, 13313 68 Ave",Park,49.126596,-122.853139
134,1,Gates,"Bollard; Royal Heights Park, 9780 Crown Cres",At 97A Ave entrance,Bollard,,Metal,,,,,,,,,,,,09780,OPERATING,,,,,,,,,"Royal Heights Park, 9780 Crown Cres",,49.179918,-122.904115
135,1,Gates,"2 Bicycle Baffles; Coyote Springs Park, 8108 164A St",At 165 St Entrance,Bicycle Baffle,,,,,,,,,,,,,,08108,OPERATING,,,,0,,,,,"Coyote Springs Park, 8108 164A St",,49.150124,-122.766105
136,1,Gates,"Bicycle Baffle; Coyote Springs Park, 8108 164A St",164A St Entrance,Bicycle Baffle,,,,,,,,,,,,,,08108,OPERATING,,,,0,,,,,"Coyote Springs Park, 8108 164A St",,49.150124,-122.766173
137,2,Plumbing Fixtures,"Water Fountain - Dog/Person; Blackie Spit, 3136 McBride Ave","at entrance to dog-off-leash area, ref # 1",,,,,,,,,,,Fountain,,,,03136,OPERATING,20040720102800,,20040902,0,,,,,"Blackie Spit, 3136 McBride Ave",Park,49.058463,-122.881006
138,2,Plumbing Fixtures,"Standpipe; Hawthorne Park, 10503 144 St","south of picnic shelters, ref # 1",,,,,,,,,,,,,,,10503,OPERATING,,,,,,,,,"Hawthorne Park, 10503 144 St",Park,49.193391,-122.826020
139,4,Stairs,"Wood Steps #2; Christopherson Steps - 120E, 2409 Christopherson Rd",bottom of steps,,,Wood,,,,,,,,,,,18,02409,OPERATING,,,,,,,,,"Christopherson Steps - 120E, 2409 Christopherson Rd",Park,49.045762,-122.883682
140,1,Gates,"Metal Locking Gate; Bakerview Park, 1845 - 154 St",North Entrance of Parking Lot,Barrier - Double,,Metal,,,,,,,,,,,,01845,OPERATING,,,,0,,,,,"Bakerview Park, 1845 154 St",,49.035632,-122.795871
141,6,Other,"Electrical Kiosk; Blackie Spit, 3136 McBride Ave",within west parking lot,,,,,,,,,,,,,,,03136,OPERATING,,,,,,,,,"Blackie Spit, 3136 McBride Ave",Park,49.058626,-122.881832
142,2,Plumbing Fixtures,"Water Fountain; Sunnyside Park, 15455 - 26 Ave","North of Washroom Building, ref # 1",,,,,,,,,,,Fountain,,,,15455,OPERATING,20100624102200,,,0,,,,,"Sunnyside Park, 15455 26 Ave",Park,49.049481,-122.794708
143,2,Plumbing Fixtures,"Water Fountain; Hawthorne Park, 10503 144 St","on E wall of washroom, ref # 1",,,Metal,,,,,,,,Fountain,,,,10503,OPERATING,20100624094500,,20100621,0,,,,,"Hawthorne Park, 10503 144 St",Park,49.193207,-122.824846
144,1,Gates,"Metal Locking Gate; Redwood Park, 17900 - 20 Ave",20th Avenue Entrance,Barrier - Single,,,,,,,,,,,,,,17900,OPERATING,,,,0,,,,,"Redwood Park, 17900 20 Ave",,49.038337,-122.726264
145,0,Benches and Bleachers,"Decorative Bench; The Glades, 561 172 St","In the park, bench ref # 8",,,Concrete,0,Bench,,,,0,,,,,,00561,OPERATING,,,,0,,,,,"The Glades, 561 172 St",,49.012046,-122.748155
146,0,Benches and Bleachers,"Fixed Location Bench; Cottonwood Park, 16144 - 78 Ave",N. Of Playground Next To Path,,,,0,Bench,,,,0,,,,,,16144,OPERATING,,,,0,,,,,"Cottonwood Park, 16144 78 Ave",,49.144938,-122.775654
147,0,Benches and Bleachers,"Fixed Location Bench; M.J. Norris Park, 6539 - 129A St",In Playground,,,,0,Bench,,,,0,,,,,,06539,OPERATING,,,,0,,,,,"M.J. Norris Park, 6539 129A St",,49.121627,-122.863796
148,0,Benches and Bleachers,"2 Fixed Location Benches; Meridian By The Sea Park, 2040 - 150 St",Next To Playground At S. End Of Park,,,,0,Bench,,,,0,,,,,,02040,OPERATING,,,,0,,,,,"Meridian By The Sea Park, 2040 150 St",,49.039095,-122.806476
149,0,Benches and Bleachers,"Fixed Location Bench; Puss in Boots Park, 7120 129A St",At N. End Of Site,,,,0,Bench,,,,0,,,,,,07120,OPERATING,,,,0,,,,,"Puss in Boots Park, 7120 129A St",,49.132548,-122.863520
150,0,Benches and Bleachers,"2 Permanent Benches; Meridian By The Sea Park, 2040 - 150 St",Next To Playground At S. End Of Park,,,,0,Bench,,,,0,,,,,,02040,OPERATING,,,,0,,,,,"Meridian By The Sea Park, 2040 150 St",,49.039140,-122.806476
151,0,Benches and Bleachers,"3 Fixed Location Benches; Dominion Park, 8225 - 134 St",Adjacent To Pathway,,,,0,Bench,,,,0,,,,,,08225,OPERATING,,,,0,,,,,"Dominion Park, 8225 134 St",,49.152182,-122.851588
152,0,Benches and Bleachers,"Fixed Location Bench; Douglas Park, 15044 - 99A Ave",Next To Playground,,,,0,Bench,,,,0,,,,,,15044,OPERATING,,,,0,,,,,"Douglas Park, 15044 99A Ave",,49.182628,-122.805470
153,0,Benches and Bleachers,"2 Fixed Location Benches; Amelia Adams Park, 8546 - 121A St",Centre Of Park Either Side Of Playground,,,,0,Bench,,,,0,,,,,,08546,OPERATING,,,,0,,,,,"Amelia Adams Park, 8546 121A St",,49.158248,-122.886442
154,0,Benches and Bleachers,"Fixed Location Bench; Parkwood Village Park, 12901 - 73 Ave",Next To Path Near Playground,,,,0,Bench,,,,0,,,,,,12901,OPERATING,,,,0,,,,,"Parkwood Village Park, 12901 73 Ave",,49.135694,-122.864898
155,0,Benches and Bleachers,"Bench; The Glades, 561 172 St","In the park, bench ref # 6",,,Metal,0,Bench,,,Garden,0,,,,,,00561,OPERATING,,,,0,,,,,"The Glades, 561 172 St",,49.011987,-122.746576
156,0,Benches and Bleachers,"Bench; The Glades, 561 172 St","In the park, bench ref # 7",,,Metal,0,Bench,,,Basic,0,,,,,,00561,OPERATING,,,,0,,,,,"The Glades, 561 172 St",,49.011826,-122.747210
157,0,Benches and Bleachers,"Backless Bench; The Glades, 561 172 St","In the park, bench ref # 9",,,Metal,0,Bench,,,,0,,,,,,00561,OPERATING,,,,0,,,,,"The Glades, 561 172 St",,49.011831,-122.748252
158,6,Other,"Electrical Outlet; Elgin Heritage Park, 13723 Crescent Road",along dock,,,,,,,,,,,,,,,13723,OPERATING,,,,,,,,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.066925,-122.844726
159,1,Gates,"Metal Locking Gate; Elgin Heritage Park, 13723 Crescent Road",at entrance to docks,Pedestrian,,Chain Link,,,,,,,,,,,,13723,OPERATING,,,,,,,,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.066604,-122.841972
160,6,Other,"Electrical Outlet; Elgin Heritage Park, 13723 Crescent Road",along dock,,,,,,,,,,,,,,,13723,OPERATING,,,,,,,,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.066750,-122.843135
161,6,Other,"Electrical Outlet; Elgin Heritage Park, 13723 Crescent Road",along dock,,,,,,,,,,,,,,,13723,OPERATING,,,,,,,,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.066602,-122.842011
162,6,Other,"Electrical Outlet; Elgin Heritage Park, 13723 Crescent Road",along dock,,,,,,,,,,,,,,,13723,OPERATING,,,,,,,,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.066966,-122.844960
163,6,Other,"Electrical Outlet; Elgin Heritage Park, 13723 Crescent Road",along dock,,,,,,,,,,,,,,,13723,OPERATING,,,,,,,,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.066719,-122.842868
164,6,Other,"Electrical Outlet; Elgin Heritage Park, 13723 Crescent Road",along dock,,,,,,,,,,,,,,,13723,OPERATING,,,,,,,,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.066654,-122.842343
165,6,Other,"Electrical Outlet; Elgin Heritage Park, 13723 Crescent Road",along dock,,,,,,,,,,,,,,,13723,OPERATING,,,,,,,,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.066891,-122.844447
166,6,Other,"Electrical Outlet; Elgin Heritage Park, 13723 Crescent Road",along dock,,,,,,,,,,,,,,,13723,OPERATING,,,,,,,,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.066771,-122.843417
167,6,Other,"Electrical Outlet; Elgin Heritage Park, 13723 Crescent Road",along dock,,,,,,,,,,,,,,,13723,OPERATING,,,,,,,,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.066904,-122.844444
168,6,Other,"Electrical Outlet; Elgin Heritage Park, 13723 Crescent Road",along dock,,,,,,,,,,,,,,,13723,OPERATING,,,,,,,,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.066615,-122.842007
169,6,Other,"Electrical Kiosk/Panel; Elgin Heritage Park, 13723 Crescent Road",along dock 2 of 3,,,,,,,,,,,,,,,13723,OPERATING,,,,,,,,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.066798,-122.843657
170,6,Other,"Electrical Kiosk/Panel; Elgin Heritage Park, 13723 Crescent Road",along dock 1 of 3,,,,,,,,,,,,,,,13723,OPERATING,,,,,,,,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.066667,-122.842560
171,6,Other,"Electrical Outlet; Elgin Heritage Park, 13723 Crescent Road",along dock,,,,,,,,,,,,,,,13723,OPERATING,,,,,,,,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.066845,-122.843921
172,3,Shelters and Tables,"Table - Permanent; Pioneer Park, 6572 - 133 St",N.E. Corner of Playground,,,Wood,,,,,,,,Table - Permanent,,,,06572,OPERATING,,,,0,,,,,"Pioneer Park, 6572 133 St",Park,49.124195,-122.854181
173,3,Shelters and Tables,"Park Shelter #1- Permanent; Hazelnut Meadows Community Park, 14069 68 Ave",East of Pk/Lot,,,Aluminum,,,,,,,,Park Shelter - Permanent,,,,14069,OPERATING,,,19980101,0,,,,,"Hazelnut Meadows Community Park, 14069 68 Ave",Park,49.127090,-122.833376
174,3,Shelters and Tables,"Table #1 - Permanent; Clayton Park, 18513 - 70 Ave",south of playground,,,Concrete,,,,,,,,Table - Permanent,,,,18513,OPERATING,,,,0,,,,,"Clayton Park, 18513 70 Ave",Park,49.130939,-122.708789
175,3,Shelters and Tables,"Table #2 - Permanent; Clayton Park, 18513 - 70 Ave",south of playground,,,Concrete,,,,,,,,Table - Permanent,,,,18513,OPERATING,20051012163900,,,0,,,,,"Clayton Park, 18513 70 Ave",Park,49.130936,-122.708752
176,3,Shelters and Tables,"Table #3 - Permanent; Clayton Park, 18513 - 70 Ave",east of playground,,,Concrete,,,,,,,,Table - Permanent,,,,18513,OPERATING,20051012164100,,,0,,,,,"Clayton Park, 18513 70 Ave",Park,49.131176,-122.708030
177,3,Shelters and Tables,"Table #4 - Permanent; Clayton Park, 18513 - 70 Ave",east of playground,,,Concrete,,,,,,,,Table - Permanent,,,,18513,OPERATING,20051012164200,,,0,,,,,"Clayton Park, 18513 70 Ave",Park,49.131185,-122.707995
178,1,Gates,"2 Bicycle Baffles; 110D - Walkway, 2459 - 124 St",At 123A St Entrance To Site,Bicycle Baffle,,,,,,,,,,,,,,02459,OPERATING,,,,0,,,,,"110D - Walkway, 2459 124 St",,49.046891,-122.879620
179,1,Gates,"12 Bicycle Baffles; 104G - Greenbelt, 15496 40 Ave",2 at each end of three paths,Bicycle Baffle,,,,,,,,,,,,,,15496,OPERATING,20060419,,20060101,0,,,,,"104G - Greenbelt, 15496 40 Ave",,49.072597,-122.793383
180,3,Shelters and Tables,"Table #7 - Permanent; Clayton Park, 18513 - 70 Ave",north of games court at north side of park,,,Concrete,,,,,,,,Table - Permanent,,,,18513,OPERATING,,,,0,,,,,"Clayton Park, 18513 70 Ave",Park,49.133031,-122.705630
181,3,Shelters and Tables,"Park Shelter - Permanent; Clayton Park, 18513 - 70 Ave",south of tennis courts,,,Concrete,,,,,,,,Park Shelter - Permanent,,,,18513,OPERATING,,,19980101,0,,,,,"Clayton Park, 18513 70 Ave",Park,49.131372,-122.708937
182,3,Shelters and Tables,"Table - Permanent; Heritage Woods Park, 13468 - 63 Ave",next to playground,,,Metal,,,,,,,,Table - Permanent,,,,13468,OPERATING,,,,0,,,,,"Heritage Woods Park, 13468 63 Ave",Park,49.116680,-122.848848
183,3,Shelters and Tables,"Park Shelter - Permanent; Sullivan Park, 6272 152 St",South of Play-Adv,,,Aluminum,,,,,,,,Park Shelter - Permanent,,,,06272,OPERATING,,,19980101,0,,,,,"Sullivan Park, 6272 152 St",Park,49.115875,-122.796308
184,3,Shelters and Tables,"Table #1 - Permanent; Sullivan Park, 6272 152 St",152 Str. West-Parallel to Fire Hall,,,Wood,,,,,,,,Table - Permanent,,,,06272,OPERATING,,,,0,,,,,"Sullivan Park, 6272 152 St",Park,49.116944,-122.800462
185,2,Plumbing Fixtures,"Water Fountain; Robertson Drive Park, 12730 - 92 Ave","West of Playground on Paved Path, ref #1",,,,,,,,,,,Fountain,,,,12730,OPERATING,20100624165600,,,0,,,,,"Robertson Drive Park, 12730 92 Ave",Park,49.168608,-122.870674
186,2,Plumbing Fixtures,"Water Fountain; Newton Athletic Park, 7395 128 St","east wall of North washroom building, ref # 1",,,,,,,,,,,Fountain,,,,07395,OPERATING,20100624165900,,20080505,0,,,,,"Newton Athletic Park, 7395 128 St",Park,49.138701,-122.870537
187,2,Plumbing Fixtures,"Water Fountain; Newton Athletic Park, 7395 128 St","west wall of pavilion, ref # 2",,,,,,,,,,,Fountain,,,,07395,OPERATING,20100624170000,,20090505,0,,,,,"Newton Athletic Park, 7395 128 St",Park,49.137372,-122.869942
188,2,Plumbing Fixtures,"Water Fountain; Newton Athletic Park, 7395 128 St","north side of Kwantlen stadium seating, ref # 3",,,,,,,,,,,Fountain,,,,07395,OPERATING,20110810142900,,20110504,0,,,,,"Newton Athletic Park, 7395 128 St",Park,49.138306,-122.871579
189,2,Plumbing Fixtures,"Water Fountain; Newton Athletic Park, 7395 128 St","south side of Kwantlen stadium seating, ref # 4",,,,,,,,,,,Fountain,,,,07395,OPERATING,20110810142900,,20110504,0,,,,,"Newton Athletic Park, 7395 128 St",Park,49.137912,-122.871568
190,0,Benches and Bleachers,"Bench; The Glades, 561 172 St","In the park, bench ref # 11",,,Metal,0,Bench,,,Basic,0,,,,,,00561,OPERATING,,,,0,,,,,"The Glades, 561 172 St",,49.011683,-122.748832
191,0,Benches and Bleachers,"Concrete/wood Bench; The Glades, 561 172 St","In the park, bench ref # 12",,,Metal,0,Bench,,,,0,,,,,,00561,OPERATING,,,,0,,,,,"The Glades, 561 172 St",,49.011611,-122.748527
192,0,Benches and Bleachers,"Bench; The Glades, 561 172 St","In the park, bench ref # 13",,,Metal,0,Bench,,,Basic,0,,,,,,00561,OPERATING,,,,0,,,,,"The Glades, 561 172 St",,49.011663,-122.747566
193,0,Benches and Bleachers,"Bench; The Glades, 561 172 St","In the park, bench ref # 14",,,Metal,0,Bench,,,Basic,0,,,,,,00561,OPERATING,,,20140227,0,,,,,"The Glades, 561 172 St",,49.011687,-122.747603
194,0,Benches and Bleachers,"Concrete/wood Bench; The Glades, 561 172 St","In the park, bench ref # 15",,,Metal,0,Bench,,,,0,,,,,,00561,OPERATING,,,,0,,,,,"The Glades, 561 172 St",,49.011675,-122.747358
195,0,Benches and Bleachers,"Bench; The Glades, 561 172 St","In the park, bench ref # 16",,,Metal,0,Bench,,,Basic,0,,,,,,00561,OPERATING,,,,0,,,,,"The Glades, 561 172 St",,49.011330,-122.747856
196,0,Benches and Bleachers,"Bench; The Glades, 561 172 St","In the park, bench ref # 17",,,Metal,0,Bench,,,Basic,0,,,,,,00561,OPERATING,,,,0,,,,,"The Glades, 561 172 St",,49.011325,-122.747766
197,0,Benches and Bleachers,"Decorative Bench; The Glades, 561 172 St","In the park, bench ref # 18",,,Stone,0,Bench,,,,0,,,,,,00561,OPERATING,,,,0,,,,,"The Glades, 561 172 St",,49.011202,-122.748555
198,0,Benches and Bleachers,"Decorative Bench; The Glades, 561 172 St","In the park, bench ref # 19",,,Stone,0,Bench,,,,0,,,,,,00561,OPERATING,,,,0,,,,,"The Glades, 561 172 St",,49.011353,-122.748795
199,0,Benches and Bleachers,"Bench; R.A. Nicholson Park, 12140 - 75A Ave",,,,,0,Bench,,,,0,,,,,,12140,OPERATING,,,,0,,,,,"R.A. Nicholson Park, 12140 75A Ave",,49.139335,-122.886710
200,0,Benches and Bleachers,"Fixed Location Bench; Beaver Creek Heights Park, 6722 122A St",SW corner of playground,,,,0,Bench,,,Basic,0,,,,,,12270,OPERATING,,,,0,,,,,"Beaver Creek Heights Park, 6722 122A St",Park,49.125012,-122.882979
201,0,Benches and Bleachers,"4 No Back Fixed Benches; Maple Green Park, 8959 - 150 St",Perimeter of Playground,,,,0,Bench,,,,0,,,,,,08959,OPERATING,,,,0,,,,,"Maple Green Park, 8959 150 St",,49.165109,-122.807144
202,0,Benches and Bleachers,"4 Permanent Benches; Maple Green Park, 8959 - 150 St",Perimeter of Playground,,,,0,Bench,,,,0,,,,,,08959,OPERATING,,,,0,,,,,"Maple Green Park, 8959 150 St",,49.165154,-122.807144
203,6,Other,"Electrical Outlet; Elgin Heritage Park, 13723 Crescent Road",along dock,,,,,,,,,,,,,,,13723,OPERATING,,,,,,,,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.066685,-122.842593
204,6,Other,"Electrical Outlet; Elgin Heritage Park, 13723 Crescent Road",along dock,,,,,,,,,,,,,,,13723,OPERATING,,,,,,,,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.066864,-122.844186
205,6,Other,"Electrical Outlet; Elgin Heritage Park, 13723 Crescent Road",along dock,,,,,,,,,,,,,,,13723,OPERATING,,,,,,,,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.066802,-122.843677
206,6,Other,"Electrical Kiosk/Panel; Elgin Heritage Park, 13723 Crescent Road",along dock 3 of 3,,,,,,,,,,,,,,,13723,OPERATING,,,,,,,,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.066905,-122.844556
207,6,Other,"Electrical Outlet; Elgin Heritage Park, 13723 Crescent Road",along dock,,,,,,,,,,,,,,,13723,OPERATING,,,,,,,,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.066672,-122.842597
208,6,Other,"Electrical Outlet; Elgin Heritage Park, 13723 Crescent Road",along dock,,,,,,,,,,,,,,,13723,OPERATING,,,,,,,,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.066938,-122.844722
209,6,Other,"Electrical Outlet; Elgin Heritage Park, 13723 Crescent Road",along dock,,,,,,,,,,,,,,,13723,OPERATING,,,,,,,,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.066815,-122.843674
