,NODE_TYPE,NODE_TYPE2,FACILITYID,LEGACYID,NODE_NO,NODE_SIZE,MATERIAL,INVERT,RIM_ELEVATION,I_I_SOURCE,I_I_QUANTITY,STATUS,PROJECT_NO,YR,OWNER,LOCATION,COMMENTS,GIS_ENTRY_STAGE,WARRANTYDATE,CONDITION,CONDITIONDATE,INSTALL_DATE,YTD_COST,LIFECYCLE_COST,CRE_DATE,MOD_DATE,ENABLED,ANCILLARYROLE,Latitude,Longitude
643,2,Riser Pocket,1000074551,28019,1253311371,150,PVC Plastic,0.32,,,,In Service,4515,1977,Surrey,,LINE BW-G,,,,,,,,20051121,,1,0,49.208807,-122.874313
644,2,Riser Pocket,1000074552,28020,1253311400,150,PVC Plastic,0.37,,,,In Service,4515,1977,Surrey,,LINE BW-G,,,,,,,,20051121,,1,0,49.209337,-122.874305
645,2,Riser Pocket,1000074553,28021,1253111385,150,PVC Plastic,0.55,,,,In Service,4796-6120-00,1998,Surrey,,LINE BW-F,,,,,,,,20051121,,1,0,49.209031,-122.874361
646,2,Riser Pocket,1000074723,27963,1252211433,75,PVC Plastic,0.64,,,,Abandoned,4515,1977,Surrey,,LINE BW-D,,,,,,,,20051117,20120419,0,0,49.209939,-122.874595
647,2,Riser Pocket,1000074594,28085,1265411409,100,PVC Plastic,0.54,,,,Abandoned,4515,1977,Surrey,,LINE BW-A,,,,,,,,20051122,20120420,0,0,49.209502,-122.870967
648,2,Riser Pocket,1000074689,27910,1241211331,63,PVC Plastic,0.69,,,,Abandoned,4515,1977,Surrey,,LINE BW-F,,,,,,,,20051115,20120420,0,0,49.208101,-122.877646
649,2,Riser Pocket,1000074690,27911,1238211331,75,PVC Plastic,0.51,,,,Abandoned,4515,1977,Surrey,,LINE BW-F,,,,,,,,20051115,20120420,0,0,49.208098,-122.878488
650,2,Riser Pocket,1000074696,27931,1241811381,100,PVC Plastic,0.38,,,,Abandoned,4515,1977,Surrey,,LINE BW-F,,,,,,,,20051116,20120420,0,0,49.209006,-122.877481
651,2,Riser Pocket,1000074693,27927,1242211372,63,PVC Plastic,0.61,,,,Abandoned,4515,1977,Surrey,,LINE BW-F,,,,,,,,20051116,20120420,0,0,49.208839,-122.877373
652,2,Riser Pocket,1000074623,28122,1257611634,75,PVC Plastic,0.84,,,,Abandoned,4515,1977,Surrey,,LINE BW-B,,,,,,,,20051123,20141029,0,0,49.213566,-122.873118
653,1,Pigging Chamber,1000794959,,1918704186,2400,Precast Concrete,37.04,38.89,,,In Service,7802-0262-00,2006,Surrey,,,Final AB,,,,,,,20060801,20060801,1,0,49.078453,-122.691342
654,2,Riser Pocket,1000075020,27679,1279311541,150,PVC Plastic,0.61,,,,In Service,4515,1978,Surrey,,LINE BE-F,,,,,,,,20051103,,1,0,49.211872,-122.867123
655,2,Riser Pocket,1000075021,27680,1281511541,150,PVC Plastic,0.71,,,,In Service,4515,1978,Surrey,,LINE BE-F,,,,,,,,20051103,,1,0,49.211871,-122.866513
656,2,Riser Pocket,1000074812,27540,1229410806,150,PVC Plastic,-0.11,,,,Abandoned,C-4122,1995,Surrey,,LINE BSW-J,,,,,,,,20051030,20081121,0,0,49.198572,-122.880944
657,2,Riser Pocket,1000074592,28082,1262911383,75,PVC Plastic,0.53,,,,Abandoned,4515,1977,Surrey,,LINE BW-A,,,,,,,,20051122,20120420,0,0,49.209026,-122.871648
658,2,Riser Pocket,1000074567,28038,1263711324,63,PVC Plastic,0.67,,,,Abandoned,4515,1977,Surrey,,LINE BW-A,,,,,,,,20051121,20120423,0,0,49.207955,-122.871440
659,3,Valve Chamber,1000838493,,,,,,,,,In Service,7892-0106-00,,,,,Final AB,,,,,,,20071207,20071207,1,0,49.067355,-122.795460
660,2,Riser Pocket,1000074587,28077,1261711374,75,PVC Plastic,0.78,,,,Abandoned,4515,1977,Surrey,,LINE BW-A,,,,,,,,20051122,20120420,0,0,49.208857,-122.871996
661,2,Riser Pocket,1000074596,28088,1262211424,100,PVC Plastic,0.53,,,,Abandoned,4515,1977,Surrey,,LINE BW-A,,,,,,,,20051122,20120420,0,0,49.209767,-122.871848
662,2,Riser Pocket,1000074588,28078,1258511373,63,PVC Plastic,0.76,,,,Abandoned,4515,1977,Surrey,,LINE BW-A,,,,,,,,20051122,20120420,0,0,49.208854,-122.872858
663,2,Riser Pocket,1000074691,27913,1238211358,75,PVC Plastic,0.46,,,,Abandoned,4515,1977,Surrey,,LINE BW-F,,,,,,,,20051115,20120420,0,0,49.208579,-122.878480
664,2,Riser Pocket,1000074591,28081,1260311383,75,PVC Plastic,0.53,,,,Abandoned,4515,1977,Surrey,,LINE BW-A,,,,,,,,20051122,20120420,0,0,49.209023,-122.872369
665,2,Riser Pocket,1000074589,28079,1255411373,63,PVC Plastic,0.76,,,,Abandoned,4515,1977,Surrey,,LINE BW-A,,,,,,,,20051122,20120420,0,0,49.208851,-122.873717
666,2,Riser Pocket,1000074740,27984,1250811373,100,PVC Plastic,0.46,,,,Abandoned,7885-002,1977,Surrey,,LINE BW-F,,,,,,,,20051117,20120420,0,0,49.208858,-122.874986
667,2,Riser Pocket,1000074590,28080,1257211383,63,PVC Plastic,0.53,,,,Abandoned,4515,1977,Surrey,,LINE BW-A,,,,,,,,20051122,20120420,0,0,49.209020,-122.873216
